"","sample_id","sampleID","seq_depth","db_name","metric","value","pretty_metric","siteID"
"1677","NIWO_040-O-20170801-COMP_soil_microbe_db_filtered","NIWO_040-O-20170801-COMP",7846225,"soil_microbe_db","percent_passing",0.161376203206,"% reads classified at
 high quality","NIWO"
"1678","NIWO_040-O-20170801-COMP_soil_microbe_db_filtered","NIWO_040-O-20170801-COMP",7846225,"soil_microbe_db","percent_classified",0.0663847901379326,"% reads classified","NIWO"
"1679","NIWO_040-O-20180730-COMP_soil_microbe_db_filtered","NIWO_040-O-20180730-COMP",10883395,"soil_microbe_db","percent_passing",0.167547626452959,"% reads classified at
 high quality","NIWO"
"1680","NIWO_040-O-20180730-COMP_soil_microbe_db_filtered","NIWO_040-O-20180730-COMP",10883395,"soil_microbe_db","percent_classified",0.0768818920934139,"% reads classified","NIWO"
"1681","NIWO_040-O-20190807-COMP_soil_microbe_db_filtered","NIWO_040-O-20190807-COMP",4580950,"soil_microbe_db","percent_passing",0.177050175182004,"% reads classified at
 high quality","NIWO"
"1682","NIWO_040-O-20190807-COMP_soil_microbe_db_filtered","NIWO_040-O-20190807-COMP",4580950,"soil_microbe_db","percent_classified",0.0920571060587869,"% reads classified","NIWO"
"1683","NIWO_041-M-20170801-COMP_soil_microbe_db_filtered","NIWO_041-M-20170801-COMP",8303309,"soil_microbe_db","percent_passing",0.18185063328367,"% reads classified at
 high quality","NIWO"
"1684","NIWO_041-M-20170801-COMP_soil_microbe_db_filtered","NIWO_041-M-20170801-COMP",8303309,"soil_microbe_db","percent_classified",0.0708342902811397,"% reads classified","NIWO"
"1685","NIWO_041-M-20180731-COMP_soil_microbe_db_filtered","NIWO_041-M-20180731-COMP",9125269,"soil_microbe_db","percent_passing",0.156664093957121,"% reads classified at
 high quality","NIWO"
"1686","NIWO_041-M-20180731-COMP_soil_microbe_db_filtered","NIWO_041-M-20180731-COMP",9125269,"soil_microbe_db","percent_classified",0.0572152996256877,"% reads classified","NIWO"
"1687","NIWO_041-M-20190805-COMP_soil_microbe_db_filtered","NIWO_041-M-20190805-COMP",4599437,"soil_microbe_db","percent_passing",0.155214431679356,"% reads classified at
 high quality","NIWO"
"1688","NIWO_041-M-20190805-COMP_soil_microbe_db_filtered","NIWO_041-M-20190805-COMP",4599437,"soil_microbe_db","percent_classified",0.0696150420149249,"% reads classified","NIWO"
"1689","NIWO_041-M-20200706-COMP_soil_microbe_db_filtered","NIWO_041-M-20200706-COMP",9344372,"soil_microbe_db","percent_passing",0.155845358040112,"% reads classified at
 high quality","NIWO"
"1690","NIWO_041-M-20200706-COMP_soil_microbe_db_filtered","NIWO_041-M-20200706-COMP",9344372,"soil_microbe_db","percent_classified",0.0760610771917043,"% reads classified","NIWO"
"1691","NIWO_041-O-20160828-COMP_soil_microbe_db_filtered","NIWO_041-O-20160828-COMP",9104466,"soil_microbe_db","percent_passing",0.21190007189878,"% reads classified at
 high quality","NIWO"
"1692","NIWO_041-O-20160828-COMP_soil_microbe_db_filtered","NIWO_041-O-20160828-COMP",9104466,"soil_microbe_db","percent_classified",0.116438679654578,"% reads classified","NIWO"
"1693","NIWO_041-O-20180731-COMP_soil_microbe_db_filtered","NIWO_041-O-20180731-COMP",16623133,"soil_microbe_db","percent_passing",0.17230819244483,"% reads classified at
 high quality","NIWO"
"1694","NIWO_041-O-20180731-COMP_soil_microbe_db_filtered","NIWO_041-O-20180731-COMP",16623133,"soil_microbe_db","percent_classified",0.0737251515704049,"% reads classified","NIWO"
"1695","NIWO_041-O-20200706-COMP_soil_microbe_db_filtered","NIWO_041-O-20200706-COMP",6069408,"soil_microbe_db","percent_passing",0.165834625057337,"% reads classified at
 high quality","NIWO"
"1696","NIWO_041-O-20200706-COMP_soil_microbe_db_filtered","NIWO_041-O-20200706-COMP",6069408,"soil_microbe_db","percent_classified",0.0755549799914588,"% reads classified","NIWO"
"1697","NIWO_042-M-20160828-COMP_soil_microbe_db_filtered","NIWO_042-M-20160828-COMP",6036875,"soil_microbe_db","percent_passing",0.188650916243918,"% reads classified at
 high quality","NIWO"
"1698","NIWO_042-M-20160828-COMP_soil_microbe_db_filtered","NIWO_042-M-20160828-COMP",6036875,"soil_microbe_db","percent_classified",0.100861952583083,"% reads classified","NIWO"
"1699","NIWO_042-M-20170801-COMP_soil_microbe_db_filtered","NIWO_042-M-20170801-COMP",8022305,"soil_microbe_db","percent_passing",0.166610469185602,"% reads classified at
 high quality","NIWO"
"1700","NIWO_042-M-20170801-COMP_soil_microbe_db_filtered","NIWO_042-M-20170801-COMP",8022305,"soil_microbe_db","percent_classified",0.066046728465198,"% reads classified","NIWO"
"1701","NIWO_042-M-20190805-COMP_soil_microbe_db_filtered","NIWO_042-M-20190805-COMP",4333127,"soil_microbe_db","percent_passing",0.161604079455783,"% reads classified at
 high quality","NIWO"
"1702","NIWO_042-M-20190805-COMP_soil_microbe_db_filtered","NIWO_042-M-20190805-COMP",4333127,"soil_microbe_db","percent_classified",0.077716623583846,"% reads classified","NIWO"
"1703","NIWO_042-M-20200706-COMP_soil_microbe_db_filtered","NIWO_042-M-20200706-COMP",6490308,"soil_microbe_db","percent_passing",0.150105357095534,"% reads classified at
 high quality","NIWO"
"1704","NIWO_042-M-20200706-COMP_soil_microbe_db_filtered","NIWO_042-M-20200706-COMP",6490308,"soil_microbe_db","percent_classified",0.066048791521142,"% reads classified","NIWO"
"1705","NIWO_042-O-20180730-COMP_soil_microbe_db_filtered","NIWO_042-O-20180730-COMP",7201428,"soil_microbe_db","percent_passing",0.154222329238034,"% reads classified at
 high quality","NIWO"
"1706","NIWO_042-O-20180730-COMP_soil_microbe_db_filtered","NIWO_042-O-20180730-COMP",7201428,"soil_microbe_db","percent_classified",0.0513718945742428,"% reads classified","NIWO"
"1707","NIWO_042-O-20200706-COMP_soil_microbe_db_filtered","NIWO_042-O-20200706-COMP",12269640,"soil_microbe_db","percent_passing",0.165458888769353,"% reads classified at
 high quality","NIWO"
"1708","NIWO_042-O-20200706-COMP_soil_microbe_db_filtered","NIWO_042-O-20200706-COMP",12269640,"soil_microbe_db","percent_classified",0.0761044333819085,"% reads classified","NIWO"
"1709","NIWO_043-M-20170731-COMP_soil_microbe_db_filtered","NIWO_043-M-20170731-COMP",3597348,"soil_microbe_db","percent_passing",0.160536873274423,"% reads classified at
 high quality","NIWO"
"1710","NIWO_043-M-20170731-COMP_soil_microbe_db_filtered","NIWO_043-M-20170731-COMP",3597348,"soil_microbe_db","percent_classified",0.0587888633515579,"% reads classified","NIWO"
"1711","NIWO_043-M-20190805-COMP_soil_microbe_db_filtered","NIWO_043-M-20190805-COMP",3491704,"soil_microbe_db","percent_passing",0.157098940803688,"% reads classified at
 high quality","NIWO"
"1712","NIWO_043-M-20190805-COMP_soil_microbe_db_filtered","NIWO_043-M-20190805-COMP",3491704,"soil_microbe_db","percent_classified",0.0700514705713886,"% reads classified","NIWO"
"1713","NIWO_043-M-20200708-COMP_soil_microbe_db_filtered","NIWO_043-M-20200708-COMP",257253,"soil_microbe_db","percent_passing",0.0904945714918776,"% reads classified at
 high quality","NIWO"
"1714","NIWO_043-M-20200708-COMP_soil_microbe_db_filtered","NIWO_043-M-20200708-COMP",257253,"soil_microbe_db","percent_classified",0.0213291973271449,"% reads classified","NIWO"
"1715","NIWO_043-O-20160828-COMP_soil_microbe_db_filtered","NIWO_043-O-20160828-COMP",10343848,"soil_microbe_db","percent_passing",0.215648953851603,"% reads classified at
 high quality","NIWO"
"1716","NIWO_043-O-20160828-COMP_soil_microbe_db_filtered","NIWO_043-O-20160828-COMP",10343848,"soil_microbe_db","percent_classified",0.113683225043523,"% reads classified","NIWO"
"1717","NIWO_043-O-20180731-COMP_soil_microbe_db_filtered","NIWO_043-O-20180731-COMP",4323460,"soil_microbe_db","percent_passing",0.140480309751912,"% reads classified at
 high quality","NIWO"
"1718","NIWO_043-O-20180731-COMP_soil_microbe_db_filtered","NIWO_043-O-20180731-COMP",4323460,"soil_microbe_db","percent_classified",0.056248467662474,"% reads classified","NIWO"
"1719","NOGP_001-M-20200701-COMP_soil_microbe_db_filtered","NOGP_001-M-20200701-COMP",4625654,"soil_microbe_db","percent_passing",0.17643040313867,"% reads classified at
 high quality","NOGP"
"1720","NOGP_001-M-20200701-COMP_soil_microbe_db_filtered","NOGP_001-M-20200701-COMP",4625654,"soil_microbe_db","percent_classified",0.0714748660405642,"% reads classified","NOGP"
"1721","NOGP_002-M-20200701-COMP_soil_microbe_db_filtered","NOGP_002-M-20200701-COMP",3558475,"soil_microbe_db","percent_passing",0.172485685581604,"% reads classified at
 high quality","NOGP"
"1722","NOGP_002-M-20200701-COMP_soil_microbe_db_filtered","NOGP_002-M-20200701-COMP",3558475,"soil_microbe_db","percent_classified",0.0691211825290328,"% reads classified","NOGP"
"1723","NOGP_003-M-20200708-COMP_soil_microbe_db_filtered","NOGP_003-M-20200708-COMP",5422544,"soil_microbe_db","percent_passing",0.180751322626428,"% reads classified at
 high quality","NOGP"
"1724","NOGP_003-M-20200708-COMP_soil_microbe_db_filtered","NOGP_003-M-20200708-COMP",5422544,"soil_microbe_db","percent_classified",0.079353528528307,"% reads classified","NOGP"
"1725","NOGP_005-M-20200706-COMP_soil_microbe_db_filtered","NOGP_005-M-20200706-COMP",3780190,"soil_microbe_db","percent_passing",0.171080289615072,"% reads classified at
 high quality","NOGP"
"1726","NOGP_005-M-20200706-COMP_soil_microbe_db_filtered","NOGP_005-M-20200706-COMP",3780190,"soil_microbe_db","percent_classified",0.0738325322272161,"% reads classified","NOGP"
"1727","NOGP_006-M-20200701-COMP_soil_microbe_db_filtered","NOGP_006-M-20200701-COMP",5414412,"soil_microbe_db","percent_passing",0.184148343347348,"% reads classified at
 high quality","NOGP"
"1728","NOGP_006-M-20200701-COMP_soil_microbe_db_filtered","NOGP_006-M-20200701-COMP",5414412,"soil_microbe_db","percent_classified",0.0880610858575225,"% reads classified","NOGP"
"1729","NOGP_012-M-20200706-COMP_soil_microbe_db_filtered","NOGP_012-M-20200706-COMP",8696048,"soil_microbe_db","percent_passing",0.176867353998046,"% reads classified at
 high quality","NOGP"
"1730","NOGP_012-M-20200706-COMP_soil_microbe_db_filtered","NOGP_012-M-20200706-COMP",8696048,"soil_microbe_db","percent_classified",0.0769866955656179,"% reads classified","NOGP"
"1731","NOGP_061-M-20200708-COMP_soil_microbe_db_filtered","NOGP_061-M-20200708-COMP",6282390,"soil_microbe_db","percent_passing",0.176142996534758,"% reads classified at
 high quality","NOGP"
"1732","NOGP_061-M-20200708-COMP_soil_microbe_db_filtered","NOGP_061-M-20200708-COMP",6282390,"soil_microbe_db","percent_classified",0.0795622366647088,"% reads classified","NOGP"
"1733","NOGP_062-M-20200708-COMP_soil_microbe_db_filtered","NOGP_062-M-20200708-COMP",6849907,"soil_microbe_db","percent_passing",0.180652817622195,"% reads classified at
 high quality","NOGP"
"1734","NOGP_062-M-20200708-COMP_soil_microbe_db_filtered","NOGP_062-M-20200708-COMP",6849907,"soil_microbe_db","percent_classified",0.0805396336037847,"% reads classified","NOGP"
"1735","OAES_001-M-20160809-COMP_soil_microbe_db_filtered","OAES_001-M-20160809-COMP",7517703,"soil_microbe_db","percent_passing",0.231521782650897,"% reads classified at
 high quality","OAES"
"1736","OAES_001-M-20160809-COMP_soil_microbe_db_filtered","OAES_001-M-20160809-COMP",7517703,"soil_microbe_db","percent_classified",0.114845718166839,"% reads classified","OAES"
"1737","OAES_001-M-20170626-COMP_soil_microbe_db_filtered","OAES_001-M-20170626-COMP",10622105,"soil_microbe_db","percent_passing",0.179298265268513,"% reads classified at
 high quality","OAES"
"1738","OAES_001-M-20170626-COMP_soil_microbe_db_filtered","OAES_001-M-20170626-COMP",10622105,"soil_microbe_db","percent_classified",0.0603039604673462,"% reads classified","OAES"
"1739","OAES_001-M-20180529-COMP_soil_microbe_db_filtered","OAES_001-M-20180529-COMP",4590279,"soil_microbe_db","percent_passing",0.175571245233678,"% reads classified at
 high quality","OAES"
"1740","OAES_001-M-20180529-COMP_soil_microbe_db_filtered","OAES_001-M-20180529-COMP",4590279,"soil_microbe_db","percent_classified",0.0553406448714773,"% reads classified","OAES"
"1741","OAES_002-M-20160810-COMP_soil_microbe_db_filtered","OAES_002-M-20160810-COMP",5519972,"soil_microbe_db","percent_passing",0.210428603623352,"% reads classified at
 high quality","OAES"
"1742","OAES_002-M-20160810-COMP_soil_microbe_db_filtered","OAES_002-M-20160810-COMP",5519972,"soil_microbe_db","percent_classified",0.100921888734218,"% reads classified","OAES"
"1743","OAES_002-M-20170627-COMP_soil_microbe_db_filtered","OAES_002-M-20170627-COMP",15591172,"soil_microbe_db","percent_passing",0.17798822307906,"% reads classified at
 high quality","OAES"
"1744","OAES_002-M-20170627-COMP_soil_microbe_db_filtered","OAES_002-M-20170627-COMP",15591172,"soil_microbe_db","percent_classified",0.0549832302536333,"% reads classified","OAES"
"1745","OAES_002-M-20180530-COMP_soil_microbe_db_filtered","OAES_002-M-20180530-COMP",6433046,"soil_microbe_db","percent_passing",0.17445996810842,"% reads classified at
 high quality","OAES"
"1746","OAES_002-M-20180530-COMP_soil_microbe_db_filtered","OAES_002-M-20180530-COMP",6433046,"soil_microbe_db","percent_classified",0.0488084493721948,"% reads classified","OAES"
"1747","OAES_003-M-20170627-COMP_soil_microbe_db_filtered","OAES_003-M-20170627-COMP",17210177,"soil_microbe_db","percent_passing",0.174003904782618,"% reads classified at
 high quality","OAES"
"1748","OAES_003-M-20170627-COMP_soil_microbe_db_filtered","OAES_003-M-20170627-COMP",17210177,"soil_microbe_db","percent_classified",0.0513722200532859,"% reads classified","OAES"
"1749","OAES_003-M-20180529-COMP_soil_microbe_db_filtered","OAES_003-M-20180529-COMP",5742473,"soil_microbe_db","percent_passing",0.187841196641238,"% reads classified at
 high quality","OAES"
"1750","OAES_003-M-20180529-COMP_soil_microbe_db_filtered","OAES_003-M-20180529-COMP",5742473,"soil_microbe_db","percent_classified",0.0790027223462783,"% reads classified","OAES"
"1751","OAES_004-M-20160809-COMP_soil_microbe_db_filtered","OAES_004-M-20160809-COMP",8959359,"soil_microbe_db","percent_passing",0.22296349549114,"% reads classified at
 high quality","OAES"
"1752","OAES_004-M-20160809-COMP_soil_microbe_db_filtered","OAES_004-M-20160809-COMP",8959359,"soil_microbe_db","percent_classified",0.111120114731422,"% reads classified","OAES"
"1753","OAES_004-M-20170626-COMP_soil_microbe_db_filtered","OAES_004-M-20170626-COMP",11989982,"soil_microbe_db","percent_passing",0.173596090469527,"% reads classified at
 high quality","OAES"
"1754","OAES_004-M-20170626-COMP_soil_microbe_db_filtered","OAES_004-M-20170626-COMP",11989982,"soil_microbe_db","percent_classified",0.0499193409965086,"% reads classified","OAES"
"1755","OAES_004-M-20180529-COMP_soil_microbe_db_filtered","OAES_004-M-20180529-COMP",8250075,"soil_microbe_db","percent_passing",0.181168656042521,"% reads classified at
 high quality","OAES"
"1756","OAES_004-M-20180529-COMP_soil_microbe_db_filtered","OAES_004-M-20180529-COMP",8250075,"soil_microbe_db","percent_classified",0.0650629236703909,"% reads classified","OAES"
"1757","OAES_007-M-20170627-COMP_soil_microbe_db_filtered","OAES_007-M-20170627-COMP",9600977,"soil_microbe_db","percent_passing",0.174700345600245,"% reads classified at
 high quality","OAES"
"1758","OAES_007-M-20170627-COMP_soil_microbe_db_filtered","OAES_007-M-20170627-COMP",9600977,"soil_microbe_db","percent_classified",0.0539270118030696,"% reads classified","OAES"
"1759","OAES_007-M-20180530-COMP_soil_microbe_db_filtered","OAES_007-M-20180530-COMP",9631626,"soil_microbe_db","percent_passing",0.189509227206289,"% reads classified at
 high quality","OAES"
"1760","OAES_007-M-20180530-COMP_soil_microbe_db_filtered","OAES_007-M-20180530-COMP",9631626,"soil_microbe_db","percent_classified",0.0684496054975557,"% reads classified","OAES"
"1761","OAES_009-M-20170627-COMP_soil_microbe_db_filtered","OAES_009-M-20170627-COMP",6335552,"soil_microbe_db","percent_passing",0.171504866505713,"% reads classified at
 high quality","OAES"
"1762","OAES_009-M-20170627-COMP_soil_microbe_db_filtered","OAES_009-M-20170627-COMP",6335552,"soil_microbe_db","percent_classified",0.0520631824977524,"% reads classified","OAES"
"1763","OAES_009-M-20180530-COMP_soil_microbe_db_filtered","OAES_009-M-20180530-COMP",8852316,"soil_microbe_db","percent_passing",0.183546430109363,"% reads classified at
 high quality","OAES"
"1764","OAES_009-M-20180530-COMP_soil_microbe_db_filtered","OAES_009-M-20180530-COMP",8852316,"soil_microbe_db","percent_classified",0.0620775399341822,"% reads classified","OAES"
"1765","OAES_042-M-20170627-COMP_soil_microbe_db_filtered","OAES_042-M-20170627-COMP",12748033,"soil_microbe_db","percent_passing",0.187381849419436,"% reads classified at
 high quality","OAES"
"1766","OAES_042-M-20170627-COMP_soil_microbe_db_filtered","OAES_042-M-20170627-COMP",12748033,"soil_microbe_db","percent_classified",0.0646091047928728,"% reads classified","OAES"
"1767","OAES_042-M-20180529-COMP_soil_microbe_db_filtered","OAES_042-M-20180529-COMP",20456764,"soil_microbe_db","percent_passing",0.192849318689896,"% reads classified at
 high quality","OAES"
"1768","OAES_042-M-20180529-COMP_soil_microbe_db_filtered","OAES_042-M-20180529-COMP",20456764,"soil_microbe_db","percent_classified",0.0699243047434091,"% reads classified","OAES"
"1769","OAES_043-M-20160808-COMP_soil_microbe_db_filtered","OAES_043-M-20160808-COMP",10312818,"soil_microbe_db","percent_passing",0.246012486596777,"% reads classified at
 high quality","OAES"
"1770","OAES_043-M-20160808-COMP_soil_microbe_db_filtered","OAES_043-M-20160808-COMP",10312818,"soil_microbe_db","percent_classified",0.123331954466762,"% reads classified","OAES"
"1771","OAES_043-M-20170627-COMP_soil_microbe_db_filtered","OAES_043-M-20170627-COMP",13675545,"soil_microbe_db","percent_passing",0.178207011128259,"% reads classified at
 high quality","OAES"
"1772","OAES_043-M-20170627-COMP_soil_microbe_db_filtered","OAES_043-M-20170627-COMP",13675545,"soil_microbe_db","percent_classified",0.0548445418445846,"% reads classified","OAES"
