geneticSampleID,dnaSampleID,dataQF.x,meanCopyNumber_fungi,copyNumberStandardDeviation_fungi,dataQF.y,meanCopyNumber_bacteria and archaea,copyNumberStandardDeviation_bacteria and archaea,legacy,fb_ratio,f_proportion,siteID,test_fun,test_bac,batchID,nucleicAcidConcentration_bac_arc,nucleicAcidConcentration_fun,nucleicAcidConcentration_bac,nucleicAcidConcentration_arc,meanCqValue_bac_arc,meanCqValue_fun,meanCqValue_bac,meanCqValue_arc,pcrEfficiency_bac_arc,pcrEfficiency_fun,pcrEfficiency_bac,pcrEfficiency_arc,sampleID,compositeSampleID
ORNL_003-O-13-39-20170619-GEN,ORNL_003-O-13-39-20170619-GEN-DNA1,NA,NA,NA,NA,49158.6,11745.6,FALSE,NA,NA,ORNL,NA,49158.6,CF052PPO,58,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,NA,ORNL_003-O-13-39-20170619,ORNL_003-O-20170619-COMP
ORNL_003-O-2-5-20170404-GEN,ORNL_003-O-2-5-20170404-GEN-DNA1,NA,83.4,4.7,NA,64079.6,2975.6,FALSE,0.0013015062515995732,0.0012998145348565374,ORNL,83.4,64079.6,CF05ACL7,43,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,NA,ORNL_003-O-2-5-20170404,NA
ORNL_003-O-2-5-20170404-GEN,ORNL_003-O-2-5-20170404-GEN-DNA1,NA,83.4,4.7,NA,64079.6,2975.6,FALSE,0.0013015062515995732,0.0012998145348565374,ORNL,83.4,64079.6,CF05ACH3,NA,43,NA,NA,NA,15.6,NA,NA,NA,NA,NA,NA,ORNL_003-O-2-5-20170404,NA
ORNL_003-O-2.5-0.5-20160229-GEN,ORNL_003-O-2.5-0.5-20160229-GEN-DNA1,NA,29.6,0.5,NA,20779.8,510.2,FALSE,0.001424460293169328,0.0014224340922852174,ORNL,29.6,20779.8,CF90WLTP,47,NA,NA,NA,23.6,NA,NA,NA,65.3,NA,NA,NA,ORNL_003-O-2.5-0.5-20160229,NA
ORNL_003-O-2.5-0.5-20160229-GEN,ORNL_003-O-2.5-0.5-20160229-GEN-DNA1,NA,29.6,0.5,NA,20779.8,510.2,FALSE,0.001424460293169328,0.0014224340922852174,ORNL,29.6,20779.8,CF90WLSZ,NA,47,NA,NA,NA,17.3,NA,NA,NA,87.7,NA,NA,ORNL_003-O-2.5-0.5-20160229,NA
ORNL_003-O-20.5-33-20160727-GEN,ORNL_003-O-20.5-33-20160727-GEN-DNA1,NA,17.2,0.6,NA,25165.4,4614.1,FALSE,6.834781088319676e-4,6.830112855701952e-4,ORNL,17.2,25165.4,CF90WLT3,NA,51,NA,NA,NA,17.5,NA,NA,NA,81.3,NA,NA,ORNL_003-O-20.5-33-20160727,ORNL_003-O-20160727-COMP
ORNL_003-O-20.5-33-20160727-GEN,ORNL_003-O-20.5-33-20160727-GEN-DNA1,NA,17.2,0.6,NA,25165.4,4614.1,FALSE,6.834781088319676e-4,6.830112855701952e-4,ORNL,17.2,25165.4,CF90WLTO,51,NA,NA,NA,22.3,NA,NA,NA,83.1,NA,NA,NA,ORNL_003-O-20.5-33-20160727,ORNL_003-O-20160727-COMP
ORNL_003-O-29.5-5-20161102-GEN,ORNL_003-O-29.5-5-20161102-GEN-DNA1,NA,NA,NA,NA,43281.6,6467.9,FALSE,NA,NA,ORNL,NA,43281.6,CF052PPO,51,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,NA,ORNL_003-O-29.5-5-20161102,NA
ORNL_003-O-31-34-20170404-GEN,ORNL_003-O-31-34-20170404-GEN-DNA1,NA,21.7,2.1,NA,50448.1,5047.9,FALSE,4.3014504015017414e-4,4.2996009494786983e-4,ORNL,21.7,50448.1,CF05ACL7,57,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA,ORNL_003-O-31-34-20170404,NA
ORNL_003-O-31-34-20170404-GEN,ORNL_003-O-31-34-20170404-GEN-DNA1,NA,21.7,2.1,NA,50448.1,5047.9,FALSE,4.3014504015017414e-4,4.2996009494786983e-4,ORNL,21.7,50448.1,CF05ACH3,NA,57,NA,NA,NA,17.3,NA,NA,NA,NA,NA,NA,ORNL_003-O-31-34-20170404,NA
ORNL_003-O-31.5-27.5-20170619-GEN,ORNL_003-O-31.5-27.5-20170619-GEN-DNA1,NA,22.3,3.4,NA,47164.3,7012.8,FALSE,4.7281524373307774e-4,4.725917951282779e-4,ORNL,22.3,47164.3,CF052PPN,NA,55,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA,ORNL_003-O-31.5-27.5-20170619,ORNL_003-O-20170619-COMP
ORNL_003-O-31.5-27.5-20170619-GEN,ORNL_003-O-31.5-27.5-20170619-GEN-DNA1,NA,22.3,3.4,NA,47164.3,7012.8,FALSE,4.7281524373307774e-4,4.725917951282779e-4,ORNL,22.3,47164.3,CF052PPO,55,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA,ORNL_003-O-31.5-27.5-20170619,ORNL_003-O-20170619-COMP
ORNL_003-O-33-3.5-20160727-GEN,ORNL_003-O-33-3.5-20160727-GEN-DNA1,NA,25.9,0.5,NA,18861.2,1554.8,FALSE,0.0013731894047038363,0.0013713063413652703,ORNL,25.9,18861.2,CF90WLTO,56,NA,NA,NA,22.6,NA,NA,NA,83.1,NA,NA,NA,ORNL_003-O-33-3.5-20160727,ORNL_003-O-20160727-COMP
ORNL_003-O-33-3.5-20160727-GEN,ORNL_003-O-33-3.5-20160727-GEN-DNA1,NA,25.9,0.5,NA,18861.2,1554.8,FALSE,0.0013731894047038363,0.0013713063413652703,ORNL,25.9,18861.2,CF90WLT3,NA,56,NA,NA,NA,16.6,NA,NA,NA,81.3,NA,NA,ORNL_003-O-33-3.5-20160727,ORNL_003-O-20160727-COMP
ORNL_003-O-33.5-36.5-20160229-GEN,ORNL_003-O-33.5-36.5-20160229-GEN-DNA1,NA,5.9,0.8,NA,14314.5,3976.4,FALSE,4.121694785008209e-4,4.1199966481383205e-4,ORNL,5.9,14314.5,CF90WLTO,34,NA,NA,NA,24,NA,NA,NA,83.1,NA,NA,NA,ORNL_003-O-33.5-36.5-20160229,NA
ORNL_003-O-33.5-36.5-20160229-GEN,ORNL_003-O-33.5-36.5-20160229-GEN-DNA1,NA,5.9,0.8,NA,14314.5,3976.4,FALSE,4.121694785008209e-4,4.1199966481383205e-4,ORNL,5.9,14314.5,CF90WLT3,NA,34,NA,NA,NA,20,NA,NA,NA,81.3,NA,NA,ORNL_003-O-33.5-36.5-20160229,NA
ORNL_003-O-34.5-17-20160229-GEN,ORNL_003-O-34.5-17-20160229-GEN-DNA1,NA,18.1,0.6,NA,27367.4,2082.3,FALSE,6.613708280655086e-4,6.609337057932118e-4,ORNL,18.1,27367.4,CF90WLT1,NA,38,NA,NA,NA,17.7,NA,NA,NA,74.1,NA,NA,ORNL_003-O-34.5-17-20160229,NA
ORNL_003-O-34.5-17-20160229-GEN,ORNL_003-O-34.5-17-20160229-GEN-DNA1,NA,18.1,0.6,NA,27367.4,2082.3,FALSE,6.613708280655086e-4,6.609337057932118e-4,ORNL,18.1,27367.4,CF90WLTJ,38,NA,NA,NA,22.7,NA,NA,NA,81.8,NA,NA,NA,ORNL_003-O-34.5-17-20160229,NA
ORNL_003-O-37-17-20170619-GEN,ORNL_003-O-37-17-20170619-GEN-DNA1,NA,95.4,4.7,NA,55926.2,11189.8,FALSE,0.0017058194549245257,0.001702914590086681,ORNL,95.4,55926.2,CF05ACOC,44,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,NA,ORNL_003-O-37-17-20170619,ORNL_003-O-20170619-COMP
ORNL_003-O-37-17-20170619-GEN,ORNL_003-O-37-17-20170619-GEN-DNA1,NA,95.4,4.7,NA,55926.2,11189.8,FALSE,0.0017058194549245257,0.001702914590086681,ORNL,95.4,55926.2,CF052PPK,NA,44,NA,NA,NA,16.9,NA,NA,NA,NA,NA,NA,ORNL_003-O-37-17-20170619,ORNL_003-O-20170619-COMP
ORNL_003-O-37.5-35-20161102-GEN,ORNL_003-O-37.5-35-20161102-GEN-DNA1,NA,NA,NA,NA,45104,8543,FALSE,NA,NA,ORNL,NA,45104,CF05ACOC,89,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,ORNL_003-O-37.5-35-20161102,NA
ORNL_003-O-7.5-20.5-20170404-GEN,ORNL_003-O-7.5-20.5-20170404-GEN-DNA1,NA,25.5,3.1,NA,83050,10686.9,FALSE,3.070439494280554e-4,3.069497023791611e-4,ORNL,25.5,83050,CF05ACL1,NA,56,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,ORNL_003-O-7.5-20.5-20170404,NA
ORNL_003-O-7.5-20.5-20170404-GEN,ORNL_003-O-7.5-20.5-20170404-GEN-DNA1,NA,25.5,3.1,NA,83050,10686.9,FALSE,3.070439494280554e-4,3.069497023791611e-4,ORNL,25.5,83050,CF05ACL6,56,NA,NA,NA,19.7,NA,NA,NA,NA,NA,NA,NA,ORNL_003-O-7.5-20.5-20170404,NA
ORNL_003-O-9-0-20161102-GEN,ORNL_003-O-9-0-20161102-GEN-DNA1,NA,96.8,4.1,NA,57809.4,9321.8,FALSE,0.0016744681660767972,0.0016716690095361117,ORNL,96.8,57809.4,CF052PPK,NA,50,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,ORNL_003-O-9-0-20161102,NA
ORNL_003-O-9-0-20161102-GEN,ORNL_003-O-9-0-20161102-GEN-DNA1,NA,96.8,4.1,NA,57809.4,9321.8,FALSE,0.0016744681660767972,0.0016716690095361117,ORNL,96.8,57809.4,CF05ACOC,50,NA,NA,NA,20.6,NA,NA,NA,NA,NA,NA,NA,ORNL_003-O-9-0-20161102,NA
ORNL_003-O-9-1-20160727-GEN,ORNL_003-O-9-1-20160727-GEN-DNA1,NA,16.2,0.2,NA,15423.9,3425.9,FALSE,0.0010503180129539222,0.0010492160024870305,ORNL,16.2,15423.9,CF90WLTJ,68,NA,NA,NA,22.8,NA,NA,NA,81.8,NA,NA,NA,ORNL_003-O-9-1-20160727,ORNL_003-O-20160727-COMP
ORNL_003-O-9-1-20160727-GEN,ORNL_003-O-9-1-20160727-GEN-DNA1,NA,16.2,0.2,NA,15423.9,3425.9,FALSE,0.0010503180129539222,0.0010492160024870305,ORNL,16.2,15423.9,CF90WLT1,NA,68,NA,NA,NA,16.8,NA,NA,NA,74.1,NA,NA,ORNL_003-O-9-1-20160727,ORNL_003-O-20160727-COMP
ORNL_021-M-26-7-20170619-GEN,ORNL_021-M-26-7-20170619-GEN-DNA1,NA,5.3,0.8,NA,65872.2,2788.2,FALSE,8.04588278515064e-5,8.045235474934537e-5,ORNL,5.3,65872.2,CF05ACJZ,NA,7.4,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,ORNL_021-M-26-7-20170619,ORNL_021-M-20170619-COMP
ORNL_021-M-26-7-20170619-GEN,ORNL_021-M-26-7-20170619-GEN-DNA1,NA,5.3,0.8,NA,65872.2,2788.2,FALSE,8.04588278515064e-5,8.045235474934537e-5,ORNL,5.3,65872.2,CF05ACOD,7.4,NA,NA,NA,25.8,NA,NA,NA,NA,NA,NA,NA,ORNL_021-M-26-7-20170619,ORNL_021-M-20170619-COMP
ORNL_021-M-3.5-32-20170619-GEN,ORNL_021-M-3.5-32-20170619-GEN-DNA1,NA,7.3,0.7,NA,80988.8,11053.3,FALSE,9.013592002844837e-5,9.012779627661084e-5,ORNL,7.3,80988.8,CF05ACOD,19,NA,NA,NA,23.5,NA,NA,NA,NA,NA,NA,NA,ORNL_021-M-3.5-32-20170619,ORNL_021-M-20170619-COMP
ORNL_021-M-3.5-32-20170619-GEN,ORNL_021-M-3.5-32-20170619-GEN-DNA1,NA,7.3,0.7,NA,80988.8,11053.3,FALSE,9.013592002844837e-5,9.012779627661084e-5,ORNL,7.3,80988.8,CF05ACJZ,NA,19,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,ORNL_021-M-3.5-32-20170619,ORNL_021-M-20170619-COMP
ORNL_021-M-39-37-20170619-GEN,ORNL_021-M-39-37-20170619-GEN-DNA1,NA,4.2,0.5,NA,56231.4,17350.5,FALSE,7.469136461123145e-5,7.468578622794102e-5,ORNL,4.2,56231.4,CF05ACOD,8.3,NA,NA,NA,25.9,NA,NA,NA,NA,NA,NA,NA,ORNL_021-M-39-37-20170619,ORNL_021-M-20170619-COMP
ORNL_021-M-39-37-20170619-GEN,ORNL_021-M-39-37-20170619-GEN-DNA1,NA,4.2,0.5,NA,56231.4,17350.5,FALSE,7.469136461123145e-5,7.468578622794102e-5,ORNL,4.2,56231.4,CF05ACJZ,NA,8.3,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,ORNL_021-M-39-37-20170619,ORNL_021-M-20170619-COMP
ORNL_021-O-16-5-20170404-GEN,ORNL_021-O-16-5-20170404-GEN-DNA1,NA,46,1.8,NA,189719.6,24024.5,FALSE,2.4246308763037661e-4,2.4240431353206272e-4,ORNL,46,189719.6,CF05ACL1,NA,24,NA,NA,NA,18.3,NA,NA,NA,NA,NA,NA,ORNL_021-O-16-5-20170404,NA
ORNL_021-O-16-5-20170404-GEN,ORNL_021-O-16-5-20170404-GEN-DNA1,NA,46,1.8,NA,189719.6,24024.5,FALSE,2.4246308763037661e-4,2.4240431353206272e-4,ORNL,46,189719.6,CF05ACL6,24,NA,NA,NA,19.7,NA,NA,NA,NA,NA,NA,NA,ORNL_021-O-16-5-20170404,NA
ORNL_021-O-18-35-20170404-GEN,ORNL_021-O-18-35-20170404-GEN-DNA1,NA,NA,NA,NA,69235.5,8520.9,FALSE,NA,NA,ORNL,NA,69235.5,CF05ACL6,59,NA,NA,NA,19.9,NA,NA,NA,NA,NA,NA,NA,ORNL_021-O-18-35-20170404,NA
ORNL_021-O-19.5-0.5-20160727-GEN,ORNL_021-O-19.5-0.5-20160727-GEN-DNA1,NA,6,0.1,NA,15994.9,982.2,FALSE,3.751195693627344e-4,3.749789074364567e-4,ORNL,6,15994.9,CF90WLTJ,116,NA,NA,NA,21.8,NA,NA,NA,81.8,NA,NA,NA,ORNL_021-O-19.5-0.5-20160727,ORNL_021-O-20160727-COMP
ORNL_021-O-19.5-0.5-20160727-GEN,ORNL_021-O-19.5-0.5-20160727-GEN-DNA1,NA,6,0.1,NA,15994.9,982.2,FALSE,3.751195693627344e-4,3.749789074364567e-4,ORNL,6,15994.9,CF90WLT1,NA,116,NA,NA,NA,17.6,NA,NA,NA,74.1,NA,NA,ORNL_021-O-19.5-0.5-20160727,ORNL_021-O-20160727-COMP
ORNL_021-O-20-3.5-20170404-GEN,ORNL_021-O-20-3.5-20170404-GEN-DNA1,NA,NA,NA,NA,242582.7,10820.3,FALSE,NA,NA,ORNL,NA,242582.7,CF05ACKY,41,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,ORNL_021-O-20-3.5-20170404,NA
ORNL_021-O-23-27.5-20160727-GEN,ORNL_021-O-23-27.5-20160727-GEN-DNA1,NA,15.3,0.6,NA,29031.2,3028.2,FALSE,5.270192069222079e-4,5.267416039798255e-4,ORNL,15.3,29031.2,CF90WLTR,75,NA,NA,NA,22.1,NA,NA,NA,66.8,NA,NA,NA,ORNL_021-O-23-27.5-20160727,ORNL_021-O-20160727-COMP
ORNL_021-O-23-27.5-20160727-GEN,ORNL_021-O-23-27.5-20160727-GEN-DNA1,NA,15.3,0.6,NA,29031.2,3028.2,FALSE,5.270192069222079e-4,5.267416039798255e-4,ORNL,15.3,29031.2,CF90WLT0,NA,75,NA,NA,NA,17.7,NA,NA,NA,86.6,NA,NA,ORNL_021-O-23-27.5-20160727,ORNL_021-O-20160727-COMP
ORNL_021-O-26-7-20170619-GEN,ORNL_021-O-26-7-20170619-GEN-DNA1,NA,6.4,0.2,NA,73384.1,5551.9,FALSE,8.721235253958282e-5,8.720474720842617e-5,ORNL,6.4,73384.1,CF05ACK0,50,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,ORNL_021-O-26-7-20170619,ORNL_021-O-20170619-COMP
ORNL_021-O-26-7-20170619-GEN,ORNL_021-O-26-7-20170619-GEN-DNA1,NA,6.4,0.2,NA,73384.1,5551.9,FALSE,8.721235253958282e-5,8.720474720842617e-5,ORNL,6.4,73384.1,CF05AC09,NA,50,NA,NA,NA,21.2,NA,NA,NA,NA,NA,NA,ORNL_021-O-26-7-20170619,ORNL_021-O-20170619-COMP
ORNL_021-O-28.5-33-20161102-GEN,ORNL_021-O-28.5-33-20161102-GEN-DNA1,NA,223.8,62.2,NA,107778.8,12949.3,FALSE,0.002076475150957331,0.002072172336591897,ORNL,223.8,107778.8,CF05AC09,NA,14,NA,NA,NA,17.6,NA,NA,NA,NA,NA,NA,ORNL_021-O-28.5-33-20161102,NA
ORNL_021-O-28.5-33-20161102-GEN,ORNL_021-O-28.5-33-20161102-GEN-DNA1,NA,223.8,62.2,NA,107778.8,12949.3,FALSE,0.002076475150957331,0.002072172336591897,ORNL,223.8,107778.8,CF05ACK0,14,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,ORNL_021-O-28.5-33-20161102,NA
ORNL_021-O-29.5-4.5-20161102-GEN,ORNL_021-O-29.5-4.5-20161102-GEN-DNA1,NA,26.9,1.5,NA,66306.6,5496.2,FALSE,4.056911378354492e-4,4.0552661927985105e-4,ORNL,26.9,66306.6,CF05AC09,NA,18,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,ORNL_021-O-29.5-4.5-20161102,NA
ORNL_021-O-29.5-4.5-20161102-GEN,ORNL_021-O-29.5-4.5-20161102-GEN-DNA1,NA,26.9,1.5,NA,66306.6,5496.2,FALSE,4.056911378354492e-4,4.0552661927985105e-4,ORNL,26.9,66306.6,CF05ACK0,18,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,ORNL_021-O-29.5-4.5-20161102,NA
ORNL_021-O-3.5-32-20170619-GEN,ORNL_021-O-3.5-32-20170619-GEN-DNA1,NA,11.7,1.3,NA,43281.4,3101,FALSE,2.7032397288442606e-4,2.702509175827095e-4,ORNL,11.7,43281.4,CF052PPO,91,NA,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,ORNL_021-O-3.5-32-20170619,ORNL_021-O-20170619-COMP
ORNL_021-O-3.5-32-20170619-GEN,ORNL_021-O-3.5-32-20170619-GEN-DNA1,NA,11.7,1.3,NA,43281.4,3101,FALSE,2.7032397288442606e-4,2.702509175827095e-4,ORNL,11.7,43281.4,CF052PPN,NA,91,NA,NA,NA,18.6,NA,NA,NA,NA,NA,NA,ORNL_021-O-3.5-32-20170619,ORNL_021-O-20170619-COMP
ORNL_021-O-36.5-10-20160727-GEN,ORNL_021-O-36.5-10-20160727-GEN-DNA1,NA,8,0.4,NA,19558.6,3584.8,FALSE,4.09027230987903e-4,4.088599961158301e-4,ORNL,8,19558.6,CF90WLT0,NA,128,NA,NA,NA,17.9,NA,NA,NA,86.6,NA,NA,ORNL_021-O-36.5-10-20160727,ORNL_021-O-20160727-COMP
ORNL_021-O-36.5-10-20160727-GEN,ORNL_021-O-36.5-10-20160727-GEN-DNA1,NA,8,0.4,NA,19558.6,3584.8,FALSE,4.09027230987903e-4,4.088599961158301e-4,ORNL,8,19558.6,CF90WLTR,128,NA,NA,NA,21.8,NA,NA,NA,66.8,NA,NA,NA,ORNL_021-O-36.5-10-20160727,ORNL_021-O-20160727-COMP
ORNL_021-O-38-20-20160229-GEN,ORNL_021-O-38-20-20160229-GEN-DNA1,NA,6.3,0.1,NA,17210.6,1013.4,FALSE,3.660534786701219e-4,3.659195325523178e-4,ORNL,6.3,17210.6,CF90WLT0,NA,63,NA,NA,NA,19.4,NA,NA,NA,86.6,NA,NA,ORNL_021-O-38-20-20160229,NA
ORNL_021-O-38-20-20160229-GEN,ORNL_021-O-38-20-20160229-GEN-DNA1,NA,6.3,0.1,NA,17210.6,1013.4,FALSE,3.660534786701219e-4,3.659195325523178e-4,ORNL,6.3,17210.6,CF90WLTR,63,NA,NA,NA,23.5,NA,NA,NA,66.8,NA,NA,NA,ORNL_021-O-38-20-20160229,NA
ORNL_021-O-39-37-20170619-GEN,ORNL_021-O-39-37-20170619-GEN-DNA1,NA,23.3,1.2,NA,49806.7,9391.9,FALSE,4.678085478459726e-4,4.675898053381497e-4,ORNL,23.3,49806.7,CF052PPO,59,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,ORNL_021-O-39-37-20170619,ORNL_021-O-20170619-COMP
ORNL_021-O-39-37-20170619-GEN,ORNL_021-O-39-37-20170619-GEN-DNA1,NA,23.3,1.2,NA,49806.7,9391.9,FALSE,4.678085478459726e-4,4.675898053381497e-4,ORNL,23.3,49806.7,CF052PPN,NA,59,NA,NA,NA,18.2,NA,NA,NA,NA,NA,NA,ORNL_021-O-39-37-20170619,ORNL_021-O-20170619-COMP
ORNL_021-O-5-19.5-20161102-GEN,ORNL_021-O-5-19.5-20161102-GEN-DNA2,NA,27.1,6.7,NA,5158.5,1667.9,FALSE,0.0052534651545992055,0.005226010490589324,ORNL,27.1,5158.5,CF05ACO1,NA,27,NA,NA,NA,17,NA,NA,NA,82.7,NA,NA,ORNL_021-O-5-19.5-20161102,NA
ORNL_021-O-5-19.5-20161102-GEN,ORNL_021-O-5-19.5-20161102-GEN-DNA2,NA,27.1,6.7,NA,5158.5,1667.9,FALSE,0.0052534651545992055,0.005226010490589324,ORNL,27.1,5158.5,CF05ACLI,27,NA,NA,NA,25.3,NA,NA,NA,81.7,NA,NA,NA,ORNL_021-O-5-19.5-20161102,NA
ORNL_021-O-9-1-20160229-GEN,ORNL_021-O-9-1-20160229-GEN-DNA1,NA,4.8,0.2,NA,23053.4,335.2,FALSE,2.0821223767426928e-4,2.081688943629598e-4,ORNL,4.8,23053.4,CF90WLSZ,NA,43,NA,NA,NA,20.3,NA,NA,NA,87.7,NA,NA,ORNL_021-O-9-1-20160229,NA
ORNL_021-O-9-1-20160229-GEN,ORNL_021-O-9-1-20160229-GEN-DNA1,NA,4.8,0.2,NA,23053.4,335.2,FALSE,2.0821223767426928e-4,2.081688943629598e-4,ORNL,4.8,23053.4,CF90WLTP,43,NA,NA,NA,23.6,NA,NA,NA,65.3,NA,NA,NA,ORNL_021-O-9-1-20160229,NA
ORNL_027-M-3.5-27.5-20170621-GEN,ORNL_027-M-3.5-27.5-20170621-GEN-DNA1,NA,52.3,3.2,NA,70209.4,2140.5,FALSE,7.449144986283889e-4,7.44360014061715e-4,ORNL,52.3,70209.4,CF052PPK,NA,17,NA,NA,NA,19.5,NA,NA,NA,NA,NA,NA,ORNL_027-M-3.5-27.5-20170621,ORNL_027-M-20170621-COMP
ORNL_027-M-3.5-27.5-20170621-GEN,ORNL_027-M-3.5-27.5-20170621-GEN-DNA1,NA,52.3,3.2,NA,70209.4,2140.5,FALSE,7.449144986283889e-4,7.44360014061715e-4,ORNL,52.3,70209.4,CF05ACOC,17,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,NA,ORNL_027-M-3.5-27.5-20170621,ORNL_027-M-20170621-COMP
ORNL_027-M-37-15.5-20170621-GEN,ORNL_027-M-37-15.5-20170621-GEN-DNA1,NA,94.5,10,NA,60177,14178.7,FALSE,0.0015703674161224388,0.0015679052288395012,ORNL,94.5,60177,CF05ACOC,8.5,NA,NA,NA,23.8,NA,NA,NA,NA,NA,NA,NA,ORNL_027-M-37-15.5-20170621,ORNL_027-M-20170621-COMP
ORNL_027-M-37-15.5-20170621-GEN,ORNL_027-M-37-15.5-20170621-GEN-DNA1,NA,94.5,10,NA,60177,14178.7,FALSE,0.0015703674161224388,0.0015679052288395012,ORNL,94.5,60177,CF052PPK,NA,8.5,NA,NA,NA,19.7,NA,NA,NA,NA,NA,NA,ORNL_027-M-37-15.5-20170621,ORNL_027-M-20170621-COMP
ORNL_027-M-4-19.5-20170621-GEN,ORNL_027-M-4-19.5-20170621-GEN-DNA1,NA,65.7,3.4,NA,48002,1619,FALSE,0.0013686929711262032,0.0013668222111729916,ORNL,65.7,48002,CF05ACOC,3.8,NA,NA,NA,25.6,NA,NA,NA,NA,NA,NA,NA,ORNL_027-M-4-19.5-20170621,ORNL_027-M-20170621-COMP
ORNL_027-M-4-19.5-20170621-GEN,ORNL_027-M-4-19.5-20170621-GEN-DNA1,NA,65.7,3.4,NA,48002,1619,FALSE,0.0013686929711262032,0.0013668222111729916,ORNL,65.7,48002,CF052PPK,NA,3.8,NA,NA,NA,21.6,NA,NA,NA,NA,NA,NA,ORNL_027-M-4-19.5-20170621,ORNL_027-M-20170621-COMP
ORNL_027-O-13.5-1.5-20160229-GEN,ORNL_027-O-13.5-1.5-20160229-GEN-DNA1,NA,12.5,0.9,NA,28745.5,6142.5,FALSE,4.3485067227913934e-4,4.346616593643508e-4,ORNL,12.5,28745.5,CF90WLTP,42,NA,NA,NA,23.3,NA,NA,NA,65.3,NA,NA,NA,ORNL_027-O-13.5-1.5-20160229,NA
ORNL_027-O-13.5-1.5-20160229-GEN,ORNL_027-O-13.5-1.5-20160229-GEN-DNA1,NA,12.5,0.9,NA,28745.5,6142.5,FALSE,4.3485067227913934e-4,4.346616593643508e-4,ORNL,12.5,28745.5,CF90WLSZ,NA,42,NA,NA,NA,18.9,NA,NA,NA,87.7,NA,NA,ORNL_027-O-13.5-1.5-20160229,NA
ORNL_027-O-17-8.5-20160727-GEN,ORNL_027-O-17-8.5-20160727-GEN-DNA1,NA,6.9,0.1,NA,18219,1090.8,FALSE,3.787255063395357e-4,3.7858212763155726e-4,ORNL,6.9,18219,CF90WLSZ,NA,56,NA,NA,NA,19.4,NA,NA,NA,87.7,NA,NA,ORNL_027-O-17-8.5-20160727,ORNL_027-O-20160727-COMP
ORNL_027-O-17-8.5-20160727-GEN,ORNL_027-O-17-8.5-20160727-GEN-DNA1,NA,6.9,0.1,NA,18219,1090.8,FALSE,3.787255063395357e-4,3.7858212763155726e-4,ORNL,6.9,18219,CF90WLTP,56,NA,NA,NA,23.6,NA,NA,NA,65.3,NA,NA,NA,ORNL_027-O-17-8.5-20160727,ORNL_027-O-20160727-COMP
ORNL_027-O-18-3.5-20161103-GEN,ORNL_027-O-18-3.5-20161103-GEN-DNA1,NA,7,1.3,NA,68382,4813.1,FALSE,1.0236611973911263e-4,1.0235564198920879e-4,ORNL,7,68382,CF05ACJZ,NA,99,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA,ORNL_027-O-18-3.5-20161103,NA
ORNL_027-O-18-3.5-20161103-GEN,ORNL_027-O-18-3.5-20161103-GEN-DNA1,NA,7,1.3,NA,68382,4813.1,FALSE,1.0236611973911263e-4,1.0235564198920879e-4,ORNL,7,68382,CF05ACOD,99,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,NA,ORNL_027-O-18-3.5-20161103,NA
ORNL_027-O-3.5-27.5-20170621-GEN,ORNL_027-O-3.5-27.5-20170621-GEN-DNA1,NA,3.1,0.2,NA,42560.6,4311.6,FALSE,7.283731902275814e-5,7.283201413410958e-5,ORNL,3.1,42560.6,CF05ACOD,63,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,ORNL_027-O-3.5-27.5-20170621,ORNL_027-O-20170621-COMP
ORNL_027-O-3.5-27.5-20170621-GEN,ORNL_027-O-3.5-27.5-20170621-GEN-DNA1,NA,3.1,0.2,NA,42560.6,4311.6,FALSE,7.283731902275814e-5,7.283201413410958e-5,ORNL,3.1,42560.6,CF05ACJZ,NA,63,NA,NA,NA,20.4,NA,NA,NA,NA,NA,NA,ORNL_027-O-3.5-27.5-20170621,ORNL_027-O-20170621-COMP
