ncbi_species_taxid	accession	ncbi_organism_name	kingdom	phylum	species	fasta_file_path	ncbi_taxonomy	source	is_published
424800	GCA_010450875.1	Sphingomonas insulae		Pseudomonadota	Sphingomonas insulae	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010450875.1_ASM1045087v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas insulae	JGI GOLD	NA
425004	GCA_029525555.1	Cohnella ginsengisoli		Bacillota	Cohnella ginsengisoli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_029525555.1/GCA_029525555.1_ASM2952555v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__Cohnella ginsengisoli	JGI GOLD	NA
427920	GCA_002019605.1	Alkalihalobacterium alkalinitrilicum		Bacillota	Alkalihalobacterium alkalinitrilicum	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_002019605.1_ASM201960v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Alkalihalobacterium;s__Alkalihalobacterium alkalinitrilicum	JGI GOLD	NA
428994	GCA_000445085.1	Sphingobium sp. HDIP04		Pseudomonadota	Sphingobium sp. HDIP04	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000445085.1_ASM44508v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium sp. HDIP04	JGI GOLD	NA
429133	GCA_003226595.1	Modestobacter versicolor		Actinomycetota	Modestobacter versicolor	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_003226595.1/GCA_003226595.1_ASM322659v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Geodermatophilales;f__Geodermatophilaceae;g__Modestobacter;s__Modestobacter versicolor	JGI GOLD	NA
429134	GCA_004135605.1	Sphingomonas desiccabilis		Pseudomonadota	Sphingomonas desiccabilis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_004135605.1_ASM413560v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas desiccabilis	JGI GOLD	NA
433647	GCA_002929725.1	Terrimesophilobacter mesophilus		Actinomycetota	Terrimesophilobacter mesophilus	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_002929725.1_ASM292972v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Terrimesophilobacter;s__Terrimesophilobacter mesophilus	JGI GOLD	NA
433649	GCA_031458325.1	Marmoricola bigeumensis		Actinomycetota	Marmoricola bigeumensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_031458325.1/GCA_031458325.1_ASM3145832v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__Marmoricola bigeumensis	JGI GOLD	Unrestricted
433659	GCA_014395785.1	Nocardioides mesophilus		Actinomycetota	Nocardioides mesophilus	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_014395785.1_ASM1439578v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides mesophilus	JGI GOLD	NA
433663	GCA_015352455.1	Nocardioides islandensis		Actinomycetota	Nocardioides islandensis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_015352455.1_ASM1535245v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides islandensis	JGI GOLD	NA
433664	GCA_015352445.1	Nocardioides agariphilus		Actinomycetota	Nocardioides agariphilus	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_015352445.1_ASM1535244v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides agariphilus	JGI GOLD	NA
435519	GCA_003204195.1	Pseudomonas sp. SMT-1		Pseudomonadota	Pseudomonas sp. SMT-1	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_003204195.1_ASM320419v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. SMT-1	JGI GOLD	NA
435897	GCA_001442785.1	Lysobacter capsici		Pseudomonadota	Lysobacter capsici	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001442785.1/GCA_001442785.1_ASM144278v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter capsici	JGI GOLD	NA
435909	GCA_030345335.1	Halobacillus campisalis		Bacillota	Halobacillus campisalis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030345335.1/GCA_030345335.1_ASM3034533v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Halobacillus;s__Halobacillus campisalis	JGI GOLD	NA
436114	GCA_000020325.1	Sulfurihydrogenibium sp. YO3AOP1		Aquificota	Sulfurihydrogenibium sp. YO3AOP1	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_000020325.1/GCA_000020325.1_ASM2032v1_genomic.fna.gz	k__;p__Aquificota;c__Aquificae;o__Aquificales;f__Hydrogenothermaceae;g__Sulfurihydrogenibium;s__Sulfurihydrogenibium sp. YO3AOP1	JGI GOLD	Unrestricted
436229	GCA_000719095.1	Streptacidiphilus jeojiense		Actinomycetota	Streptacidiphilus jeojiense	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000719095.1_ASM71909v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptacidiphilus;s__Streptacidiphilus jeojiense	JGI GOLD	NA
436515	GCA_001752345.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001752345.1/GCA_001752345.1_ASM175234v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	NA
436515	GCA_002291405.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002291405.1/GCA_002291405.1_ASM229140v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	NA
436515	GCA_029892485.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_029892485.1/GCA_029892485.1_ASM2989248v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030811635.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030811635.1/GCA_030811635.1_ASM3081163v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030811875.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030811875.1/GCA_030811875.1_ASM3081187v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030811905.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030811905.1/GCA_030811905.1_ASM3081190v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030811935.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030811935.1/GCA_030811935.1_ASM3081193v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030811955.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030811955.1/GCA_030811955.1_ASM3081195v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030812015.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030812015.1/GCA_030812015.1_ASM3081201v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030812055.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030812055.1/GCA_030812055.1_ASM3081205v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030812075.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030812075.1/GCA_030812075.1_ASM3081207v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030812095.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030812095.1/GCA_030812095.1_ASM3081209v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030812115.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030812115.1/GCA_030812115.1_ASM3081211v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030812145.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030812145.1/GCA_030812145.1_ASM3081214v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030812175.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030812175.1/GCA_030812175.1_ASM3081217v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436515	GCA_030812215.1	Variovorax boronicumulans		Pseudomonadota	Variovorax boronicumulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030812215.1/GCA_030812215.1_ASM3081221v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans	JGI GOLD	Unrestricted
436516	GCA_003049575.1	Lysinibacillus parviboronicapiens		Bacillota	Lysinibacillus parviboronicapiens	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_003049575.1_ASM304957v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus;s__Lysinibacillus parviboronicapiens	JGI GOLD	NA
436595	GCA_009769735.1	Streptomyces sp. BA2		Actinomycetota	Streptomyces sp. BA2	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009769735.1_ASM976973v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. BA2	JGI GOLD	NA
436717	GCA_000196795.1	Acinetobacter oleivorans DR1		Pseudomonadota	Acinetobacter oleivorans	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000196795.1_ASM19679v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter oleivorans	JGI GOLD	NA
439334	GCA_001610265.1	Mycobacterium avium subsp. hominissuis		Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001610265.1/GCA_001610265.1_ASM161026v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD	NA
439334	GCA_001610355.1	Mycobacterium avium subsp. hominissuis		Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001610355.1/GCA_001610355.1_ASM161035v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD	NA
439334	GCA_001610395.1	Mycobacterium avium subsp. hominissuis		Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001610395.1/GCA_001610395.1_ASM161039v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD	NA
439334	GCA_001610445.1	Mycobacterium avium subsp. hominissuis		Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001610445.1/GCA_001610445.1_ASM161044v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD	NA
439334	GCA_001610465.1	Mycobacterium avium subsp. hominissuis		Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001610465.1/GCA_001610465.1_ASM161046v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD	NA
439334	GCA_001610515.1	Mycobacterium avium subsp. hominissuis		Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001610515.1/GCA_001610515.1_ASM161051v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD	NA
439334	GCA_001610545.1	Mycobacterium avium subsp. hominissuis		Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001610545.1/GCA_001610545.1_ASM161054v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD	NA
439334	GCA_001610565.1	Mycobacterium avium subsp. hominissuis		Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001610565.1/GCA_001610565.1_ASM161056v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD	NA
439334	GCA_001956335.1	Mycobacterium avium subsp. hominissuis		Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001956335.1/GCA_001956335.1_ASM195633v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD	NA
439334	GCA_002894715.1	Mycobacterium avium subsp. hominissuis		Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002894715.1/GCA_002894715.1_ASM289471v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD	NA
440085	GCA_000021845.1	Methylorubrum extorquens CM4		Pseudomonadota	Methylorubrum extorquens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_000021845.1/GCA_000021845.1_ASM2184v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylorubrum;s__Methylorubrum extorquens	JGI GOLD	Unrestricted
441950	GCA_018129405.1	Bradyrhizobium iriomotense		Pseudomonadota	Bradyrhizobium iriomotense	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_018129405.1/GCA_018129405.1_ASM1812940v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium iriomotense	JGI GOLD	NA
441950	GCA_018130765.1	Bradyrhizobium iriomotense		Pseudomonadota	Bradyrhizobium iriomotense	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_018130765.1/GCA_018130765.1_ASM1813076v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium iriomotense	JGI GOLD	NA
442121	GCA_900095415.1	uncultured Pleomorphomonas sp.		Pseudomonadota	uncultured Pleomorphomonas sp.	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900095415.1/GCA_900095415.1_APW_KL86PLE_v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Pleomorphomonadaceae;g__Pleomorphomonas;s__uncultured Pleomorphomonas sp.	JGI GOLD	NA
443218	GCA_000214175.1	Hoyosella subflava DQS3-9A1		Actinomycetota	Hoyosella subflava	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000214175.1_ASM21417v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Hoyosellaceae;g__Hoyosella;s__Hoyosella subflava	JGI GOLD	NA
443615	GCA_010093305.1	Pseudoxanthomonas sacheonensis		Pseudomonadota	Pseudoxanthomonas sacheonensis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010093305.1_ASM1009330v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__Pseudoxanthomonas sacheonensis	JGI GOLD	NA
443616	GCA_021290985.1	Rheinheimera soli		Pseudomonadota	Rheinheimera soli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_021290985.1/GCA_021290985.1_ASM2129098v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Rheinheimera;s__Rheinheimera soli	JGI GOLD	NA
444461	GCA_000374345.1	Heyndrickxia acidiproducens DSM 23148		Bacillota	Heyndrickxia acidiproducens	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000374345.1_ASM37434v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Heyndrickxia;s__Heyndrickxia acidiproducens	JGI GOLD	Unrestricted
445960	GCA_900100075.1	Chryseobacterium jejuense		Bacteroidota	Chryseobacterium jejuense	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900100075.1/GCA_900100075.1_IMG-taxon_2684623012_annotated_assembly_genomic.fna.gz	k__;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium jejuense	JGI GOLD	Unrestricted
445960	GCA_900446855.1	Chryseobacterium jejuense		Bacteroidota	Chryseobacterium jejuense	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900446855.1/GCA_900446855.1_59178_F02_genomic.fna.gz	k__;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium jejuense	JGI GOLD	NA
445961	GCA_000737705.1	Chryseobacterium soli		Bacteroidota	Chryseobacterium soli	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000737705.1_ASM73770v1_genomic.fna.gz	k__;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium soli	JGI GOLD	NA
446466	GCA_000092865.1	Cellulomonas flavigena DSM 20109		Actinomycetota	Cellulomonas flavigena	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000092865.1_ASM9286v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__Cellulomonas flavigena	JGI GOLD	Unrestricted
446468	GCA_000092985.1	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111		Actinomycetota	Nocardiopsis dassonvillei	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000092985.1_ASM9298v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Nocardiopsaceae;g__Nocardiopsis;s__Nocardiopsis dassonvillei	JGI GOLD	Unrestricted
446470	GCA_000024545.1	Stackebrandtia nassauensis DSM 44728		Actinomycetota	Stackebrandtia nassauensis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000024545.1_ASM2454v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Stackebrandtia;s__Stackebrandtia nassauensis	JGI GOLD	Unrestricted
447217	GCA_000020805.1	Anaeromyxobacter sp. K		Myxococcota	Anaeromyxobacter sp. K	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_000020805.1/GCA_000020805.1_ASM2080v1_genomic.fna.gz	k__;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__Anaeromyxobacter sp. K	JGI GOLD	Unrestricted
