ncbi_species_taxid	accession	ncbi_organism_name	kingdom	phylum	species	fasta_file_path	ncbi_taxonomy	source	is_published
859656	GCA_000197855.1	Ralstonia solanacearum CFBP2957	Bacteria	Pseudomonadota	Ralstonia solanacearum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000197855.1_ASM19785v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia solanacearum	JGI GOLD - RefSoil	NA
859657	GCA_000283475.1	Ralstonia solanacearum PSI07	Bacteria	Pseudomonadota	Ralstonia solanacearum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000283475.1_ASM28347v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia solanacearum	JGI GOLD - RefSoil	NA
860228	GCA_000220625.1	Capnocytophaga canimorsus Cc5	Bacteria	Bacteroidota	Capnocytophaga canimorsus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000220625.1_ASM22062v1_genomic.fna.gz	k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga canimorsus	JGI GOLD - RefSoil	NA
862719	GCA_000283655.1	Azospirillum lipoferum 4B	Bacteria	Pseudomonadota	Azospirillum lipoferum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000283655.1_ASM28365v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Azospirillaceae;g__Azospirillum;s__Azospirillum lipoferum	JGI GOLD - RefSoil	NA
862751	GCA_000177195.2	Streptomyces sp. SirexAA-E	Bacteria	Actinomycetota	Streptomyces sp. SirexAA-E	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000177195.2_ASM17719v2_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. SirexAA-E	JGI GOLD - RefSoil	Unrestricted
866768	GCA_000023665.1	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	Bacteria	Pseudomonadota	Escherichia coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000023665.1_ASM2366v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	JGI GOLD - RefSoil	Unrestricted
868595	GCA_000214435.1	Desulfotomaculum nigrificans CO-1-SRB	Bacteria	Bacillota	Desulfotomaculum nigrificans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000214435.1_ASM21443v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Desulfotomaculaceae;g__Desulfotomaculum;s__Desulfotomaculum nigrificans	JGI GOLD - RefSoil	Unrestricted
868597	GCA_000223885.1	Stenotrophomonas maltophilia JV3	Bacteria	Pseudomonadota	Stenotrophomonas maltophilia	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000223885.1_ASM22388v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia	JGI GOLD - RefSoil	Unrestricted
877455	GCA_000191585.1	Methanobacterium lacus	Archaea	Euryarchaeota	Methanobacterium lacus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000191585.1_ASM19158v1_genomic.fna.gz	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium lacus	JGI GOLD - RefSoil	Unrestricted
877468	GCA_000442415.1	Salmonella enterica subsp. enterica serovar Newport str. USMARC-S3124.1	Bacteria	Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000442415.1_ASM44241v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD - RefSoil	NA
879088	GCA_000307615.1	Listeria monocytogenes SLCC2378	Bacteria	Bacillota	Listeria monocytogenes	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000307615.1_ASM30761v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes	JGI GOLD - RefSoil	NA
879089	GCA_000306905.1	Listeria monocytogenes SLCC2540	Bacteria	Bacillota	Listeria monocytogenes	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000306905.1_ASM30690v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes	JGI GOLD - RefSoil	NA
879090	GCA_000306985.1	Listeria monocytogenes SLCC7179	Bacteria	Bacillota	Listeria monocytogenes	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000306985.1_ASM30698v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes	JGI GOLD - RefSoil	NA
882020	GCA_000307005.1	Listeria monocytogenes SLCC2479	Bacteria	Bacillota	Listeria monocytogenes	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000307005.1_ASM30700v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes	JGI GOLD - RefSoil	NA
882094	GCA_000307085.1	Listeria monocytogenes L312	Bacteria	Bacillota	Listeria monocytogenes	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000307085.1_ASM30708v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes	JGI GOLD - RefSoil	NA
882095	GCA_000307025.1	Listeria monocytogenes ATCC 19117	Bacteria	Bacillota	Listeria monocytogenes	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000307025.1_ASM30702v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes	JGI GOLD - RefSoil	NA
882378	GCA_000198775.1	Mycetohabitans rhizoxinica HKI 454	Bacteria	Pseudomonadota	Mycetohabitans rhizoxinica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000198775.1_ASM19877v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mycetohabitans;s__Mycetohabitans rhizoxinica	JGI GOLD - RefSoil	NA
885276	GCA_000233875.1	Escherichia coli str. 'clone D i2'	Bacteria	Pseudomonadota	Escherichia coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000233875.1_ASM23387v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	JGI GOLD - RefSoil	NA
886293	GCA_000242455.3	Singulisphaera acidiphila DSM 18658	Bacteria	Planctomycetota	Singulisphaera acidiphila	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000242455.3_ASM24245v3_genomic.fna.gz	k__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae;g__Singulisphaera;s__Singulisphaera acidiphila	JGI GOLD - RefSoil	Unrestricted
909946	GCA_000188735.1	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74	Bacteria	Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000188735.1_ASM18873v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD - RefSoil	NA
929506	GCA_000204565.1	Clostridium botulinum BKT015925	Bacteria	Bacillota	Clostridium botulinum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000204565.1_ASM20456v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum	JGI GOLD - RefSoil	NA
930170	GCA_000190515.1	Bacillus thuringiensis serovar finitimus YBT-020	Bacteria	Bacillota	Bacillus thuringiensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000190515.1_ASM19051v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus thuringiensis	JGI GOLD - RefSoil	NA
930943	GCA_000189575.1	Sulfolobus islandicus HVE10/4	Archaea	Thermoproteota	Sulfolobus islandicus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000189575.1_ASM18957v1_genomic.fna.gz	k__Archaea;p__Thermoproteota;c__Thermoprotei;o__Sulfolobales;f__Sulfolobaceae;g__Sulfolobus;s__Sulfolobus islandicus	JGI GOLD - RefSoil	NA
931276	GCA_000334435.1	Clostridium saccharoperbutylacetonicum N1-4(HMT)	Bacteria	Bacillota	Clostridium saccharoperbutylacetonicum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000334435.1_CloSac1.0_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharoperbutylacetonicum	JGI GOLD - RefSoil	NA
931281	GCA_000183645.1	Pseudomonas putida BIRD-1	Bacteria	Pseudomonadota	Pseudomonas putida	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000183645.1_ASM18364v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas putida	JGI GOLD - RefSoil	NA
933093	GCA_000239175.1	Legionella pneumophila subsp. pneumophila ATCC 43290	Bacteria	Pseudomonadota	Legionella pneumophila	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000239175.1_ASM23917v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__Legionella pneumophila	JGI GOLD - RefSoil	NA
936156	GCA_000186745.1	Bacillus subtilis BSn5	Bacteria	Bacillota	Bacillus subtilis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000186745.1_ASM18674v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus subtilis	JGI GOLD - RefSoil	NA
941193	GCA_000226155.1	Pseudomonas aeruginosa M18	Bacteria	Pseudomonadota	Pseudomonas aeruginosa	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000226155.1_ASM22615v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD - RefSoil	NA
941968	GCA_000253195.1	Clostridium botulinum H04402 065	Bacteria	Bacillota	Clostridium botulinum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000253195.1_ASM25319v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum	JGI GOLD - RefSoil	NA
945711	GCA_000215645.1	Corynebacterium ulcerans 809	Bacteria	Actinomycetota	Corynebacterium ulcerans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000215645.1_ASM21564v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium ulcerans	JGI GOLD - RefSoil	NA
945712	GCA_000215665.1	Corynebacterium ulcerans BR-AD22	Bacteria	Actinomycetota	Corynebacterium ulcerans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000215665.1_ASM21566v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium ulcerans	JGI GOLD - RefSoil	NA
979982	GCA_000219785.1	Leuconostoc sp. C2	Bacteria	Bacillota	Leuconostoc sp. C2	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000219785.1_ASM21978v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc sp. C2	JGI GOLD - RefSoil	NA
981222	GCA_000226295.1	Chloracidobacterium thermophilum B	Bacteria	Acidobacteriota	Chloracidobacterium thermophilum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000226295.1_ASM22629v1_genomic.fna.gz	k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__;f__;g__Chloracidobacterium;s__Chloracidobacterium thermophilum	JGI GOLD - RefSoil	NA
984129	GCA_000195535.1	Francisella cf. novicida Fx1	Bacteria	Pseudomonadota	Francisella tularensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000195535.1_ASM19553v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella;s__Francisella tularensis	JGI GOLD - RefSoil	NA
985053	GCA_000190315.1	Vulcanisaeta moutnovskia 768-28	Archaea	Thermoproteota	Vulcanisaeta moutnovskia	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000190315.1_ASM19031v1_genomic.fna.gz	k__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Vulcanisaeta;s__Vulcanisaeta moutnovskia	JGI GOLD - RefSoil	NA
990282	GCA_000213635.1	Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1	Bacteria	Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000213635.1_ASM21363v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD - RefSoil	NA
994484	GCA_000194805.1	Pseudomonas brassicacearum subsp. brassicacearum NFM421	Bacteria	Pseudomonadota	Pseudomonas brassicacearum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000194805.1_ASM19480v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas brassicacearum	JGI GOLD - RefSoil	NA
996285	GCA_000195105.1	Stutzerimonas stutzeri DSM 4166	Bacteria	Pseudomonadota	Stutzerimonas stutzeri	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000195105.1_ASM19510v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas stutzeri	JGI GOLD - RefSoil	NA
999541	GCA_000194745.1	Burkholderia gladioli BSR3	Bacteria	Pseudomonadota	Burkholderia gladioli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000194745.1_ASM19474v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia gladioli	JGI GOLD - RefSoil	NA
999630	GCA_000193375.1	Thermoproteus uzoniensis 768-20	Archaea	Thermoproteota	Thermoproteus uzoniensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000193375.1_ASM19337v1_genomic.fna.gz	k__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Thermoproteus;s__Thermoproteus uzoniensis	JGI GOLD - RefSoil	NA
1001582	GCA_000204275.1	Bacillus amyloliquefaciens LL3	Bacteria	Bacillota	Bacillus amyloliquefaciens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000204275.1_ASM20427v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus amyloliquefaciens	JGI GOLD - RefSoil	NA
1002809	GCA_000271325.1	Solibacillus silvestris StLB046	Bacteria	Bacillota	Solibacillus silvestris	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000271325.1_ASM27132v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus;s__Solibacillus silvestris	JGI GOLD - RefSoil	NA
1004954	GCA_000600055.1	Brucella suis bv. 1 str. S2	Bacteria	Pseudomonadota	Brucella suis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000600055.1_ASM60005v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis	JGI GOLD - RefSoil	NA
1005048	GCA_000221045.1	Collimonas fungivorans Ter331	Bacteria	Pseudomonadota	Collimonas fungivorans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000221045.1_ASM22104v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Collimonas;s__Collimonas fungivorans	JGI GOLD - RefSoil	NA
1005058	GCA_000209675.1	Gallibacterium anatis UMN179	Bacteria	Pseudomonadota	Gallibacterium anatis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000209675.1_ASM20967v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Gallibacterium;s__Gallibacterium anatis	JGI GOLD - RefSoil	NA
1006551	GCA_000240325.1	Klebsiella michiganensis KCTC 1686	Bacteria	Pseudomonadota	Klebsiella michiganensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000240325.1_ASM24032v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella michiganensis	JGI GOLD - RefSoil	NA
1007064	GCA_000204625.1	Streptococcus suis ST3	Bacteria	Bacillota	Streptococcus suis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000204625.1_ASM20462v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus suis	JGI GOLD - RefSoil	NA
1008297	GCA_000252875.1	Salmonella enterica subsp. enterica serovar Typhimurium str. 798	Bacteria	Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000252875.1_ASM25287v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD - RefSoil	NA
1010834	GCA_000572125.1	Mycobacterium tuberculosis HKBS1	Bacteria	Actinomycetota	Mycobacterium tuberculosis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000572125.1_ASM57212v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	JGI GOLD - RefSoil	NA
1028800	GCA_000731315.1	Neorhizobium galegae bv. orientalis str. HAMBI 540	Bacteria	Pseudomonadota	Neorhizobium galegae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000731315.1_RG540_Ch_pA_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Neorhizobium;s__Neorhizobium galegae	JGI GOLD - RefSoil	NA
1028801	GCA_000731295.1	Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	Bacteria	Pseudomonadota	Neorhizobium galegae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000731295.1_RG1141_Ch_pA_pB_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Neorhizobium;s__Neorhizobium galegae	JGI GOLD - RefSoil	NA
1029756	GCA_000503895.1	Hyphomicrobium nitrativorans NL23	Bacteria	Pseudomonadota	Hyphomicrobium nitrativorans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000503895.1_ASM50389v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__Hyphomicrobium nitrativorans	JGI GOLD - RefSoil	NA
1030009	GCA_000218305.1	Listeria monocytogenes M7	Bacteria	Bacillota	Listeria monocytogenes	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000218305.1_ASM21830v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes	JGI GOLD - RefSoil	NA
1031711	GCA_000215325.1	Ralstonia solanacearum Po82	Bacteria	Pseudomonadota	Ralstonia solanacearum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000215325.1_ASM21532v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia solanacearum	JGI GOLD - RefSoil	NA
1032480	GCA_000270245.1	Microlunatus phosphovorus NM-1	Bacteria	Actinomycetota	Microlunatus phosphovorus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000270245.1_ASM27024v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Microlunatus;s__Microlunatus phosphovorus	JGI GOLD - RefSoil	NA
1033991	GCA_000520875.1	Rhizobium leguminosarum bv. trifolii CB782	Bacteria	Pseudomonadota	Rhizobium leguminosarum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000520875.1_ASM52087v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum	JGI GOLD - RefSoil	Unrestricted
1034807	GCA_000253275.1	Flavobacterium branchiophilum FL-15	Bacteria	Bacteroidota	Flavobacterium branchiophilum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000253275.1_ASM25327v1_genomic.fna.gz	k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium branchiophilum	JGI GOLD - RefSoil	NA
1035377	GCA_000222975.1	Yersinia pestis A1122	Bacteria	Pseudomonadota	Yersinia pestis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000222975.1_ASM22297v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__Yersinia pestis	JGI GOLD - RefSoil	NA
1036673	GCA_000218915.1	Paenibacillus mucilaginosus KNP414	Bacteria	Bacillota	Paenibacillus mucilaginosus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000218915.1_ASM21891v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus mucilaginosus	JGI GOLD - RefSoil	NA
1037409	GCA_000284375.1	Bradyrhizobium japonicum USDA 6	Bacteria	Pseudomonadota	Bradyrhizobium japonicum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000284375.1_ASM28437v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium japonicum	JGI GOLD - RefSoil	NA
1042876	GCA_000219705.1	Pseudomonas putida S16	Bacteria	Pseudomonadota	Pseudomonas putida	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000219705.1_ASM21970v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas putida	JGI GOLD - RefSoil	NA
