"genomicsSampleID","d15N","organicd13C","nitrogenPercent","organicCPercent","soilTemp","soilMoisture","soilInWaterpH","soilInCaClpH","latitude","longitude","elevation","sampleTiming","nlcdClass"
"ONAQ_041-M-20200713-COMP",NA,NA,NA,NA,24.8,0.026,8.54333333333333,7.95333333333333,40.174021,-112.45284,1650.7,"peakGreenness","shrubScrub"
"ONAQ_041-M-20210524-COMP",NA,NA,NA,NA,11.8333333333333,0.068,8.78333333333333,8.04666666666667,40.174021,-112.45284,1650.7,"peakGreenness","shrubScrub"
"ONAQ_041-M-20220606-COMP",NA,NA,NA,NA,17.8333333333333,0.0493333333333333,8.43666666666667,7.81333333333333,40.174021,-112.45284,1650.7,"peakGreenness","shrubScrub"
"ONAQ_041-M-20230622-COMP",NA,NA,NA,NA,16.5,0.0935,8.18,7.515,40.174021,-112.45284,1650.7,"peakGreenness","shrubScrub"
"ONAQ_042-M-20160727-COMP",NA,NA,NA,NA,23.6666666666667,0.0323333333333333,8.40666666666667,7.74666666666667,40.176674,-112.456785,1663.7,"peakGreenness","shrubScrub"
"ONAQ_042-M-20170629-COMP",NA,NA,NA,NA,26.8666666666667,0.0413333333333333,8.74333333333333,7.55,40.176674,-112.456785,1663.7,"peakGreenness","shrubScrub"
"ONAQ_042-M-20180530-COMP",NA,NA,NA,NA,16.8666666666667,0.0916666666666667,8.55,7.48,40.176674,-112.456785,1663.7,"peakGreenness","shrubScrub"
"ONAQ_042-M-20190619-COMP",NA,NA,NA,NA,20.1666666666667,0.0836666666666667,8.71,8.33666666666667,40.176674,-112.456785,1663.7,"peakGreenness","shrubScrub"
"ONAQ_042-M-20200712-COMP",NA,NA,NA,NA,29.1666666666667,0.0276666666666667,8.5,7.89666666666667,40.176674,-112.456785,1663.7,"peakGreenness","shrubScrub"
"ONAQ_042-M-20210524-COMP",NA,NA,NA,NA,14.8333333333333,0.0676666666666667,8.71666666666667,8.04666666666667,40.176674,-112.456785,1663.7,"peakGreenness","shrubScrub"
"ONAQ_042-M-20220607-COMP",NA,NA,NA,NA,15.3666666666667,0.0283333333333333,8.35333333333333,7.86,40.176674,-112.456785,1663.7,"peakGreenness","shrubScrub"
"ONAQ_042-M-20230622-COMP",NA,NA,NA,NA,16.6333333333333,0.0866666666666667,8.16333333333333,7.50666666666667,40.176674,-112.456785,1663.7,"peakGreenness","shrubScrub"
"ONAQ_043-M-20160727-COMP",NA,NA,NA,NA,25.6666666666667,0.034,8.31,7.59,40.17372,-112.456712,1658,"peakGreenness","shrubScrub"
"ONAQ_043-M-20170629-COMP",NA,NA,NA,NA,23.7333333333333,0.0456666666666667,8.64666666666667,7.48666666666667,40.17372,-112.456712,1658,"peakGreenness","shrubScrub"
"ONAQ_043-M-20180530-COMP",NA,NA,NA,NA,11.2,0.116,8.65333333333333,7.69666666666667,40.17372,-112.456712,1658,"peakGreenness","shrubScrub"
"ONAQ_043-M-20190619-COMP",NA,NA,NA,NA,19.2333333333333,0.098,9.06666666666667,8.71666666666667,40.17372,-112.456712,1658,"peakGreenness","shrubScrub"
"ONAQ_043-M-20200713-COMP",NA,NA,NA,NA,24.4333333333333,0.0286666666666667,8.51333333333333,7.87,40.17372,-112.456712,1658,"peakGreenness","shrubScrub"
"ONAQ_043-M-20210525-COMP",NA,NA,NA,NA,15.3,0.064,8.66333333333333,7.94333333333333,40.17372,-112.456712,1658,"peakGreenness","shrubScrub"
"ONAQ_043-M-20220606-COMP",NA,NA,NA,NA,18.3,0.0736666666666667,8.33333333333333,7.78666666666667,40.17372,-112.456712,1658,"peakGreenness","shrubScrub"
"ONAQ_043-M-20230626-COMP",NA,NA,NA,NA,18.5,0.0756666666666667,8.26,7.48333333333333,40.17372,-112.456712,1658,"peakGreenness","shrubScrub"
"ONAQ_044-M-20160727-COMP",NA,NA,NA,NA,24.6666666666667,0.0316666666666667,8.55,8.03666666666667,40.175366,-112.453933,1655.1,"peakGreenness","shrubScrub"
"ONAQ_044-M-20170629-COMP",NA,NA,NA,NA,31.4,0.038,8.63333333333333,7.42666666666667,40.175366,-112.453933,1655.1,"peakGreenness","shrubScrub"
"ONAQ_044-M-20180530-COMP",NA,NA,NA,NA,14.2666666666667,0.081,7.99,7.34,40.175366,-112.453933,1655.1,"peakGreenness","shrubScrub"
"ONAQ_044-M-20190619-COMP",NA,NA,NA,NA,17.1666666666667,0.0636666666666667,8.73,8.34333333333333,40.175366,-112.453933,1655.1,"peakGreenness","shrubScrub"
"ONAQ_044-M-20200713-COMP",NA,NA,NA,NA,26.7666666666667,0.018,8.59,7.93,40.175366,-112.453933,1655.1,"peakGreenness","shrubScrub"
"ONAQ_044-M-20210525-COMP",NA,NA,NA,NA,16.075,0.05625,8.7075,7.94,40.175366,-112.453933,1655.1,"peakGreenness","shrubScrub"
"ONAQ_044-M-20220606-COMP",NA,NA,NA,NA,18.4,0.0553333333333333,8.43333333333333,7.78,40.175366,-112.453933,1655.1,"peakGreenness","shrubScrub"
"ONAQ_044-M-20230626-COMP",NA,NA,NA,NA,21.6666666666667,0.055,8.20666666666667,7.5,40.175366,-112.453933,1655.1,"peakGreenness","shrubScrub"
"ORNL_001-M-20170619-COMP",2.7,-26.9333333333333,0.0866666666666667,1.91666666666667,20.6666666666667,0.691333333333333,4.57666666666667,3.60333333333333,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_001-M-20190613-COMP",NA,NA,NA,NA,19.4,0.226333333333333,4.63,3.66333333333333,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_001-M-20200601-COMP",NA,NA,NA,NA,17.8666666666667,0.236,4.58333333333333,3.90333333333333,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_001-M-20210707-COMP",NA,NA,NA,NA,20.3,0.176,4.575,3.945,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_001-M-20220615-COMP",3.3,-27.05,0.0975,1.7625,22.725,0.16775,4.5825,3.8575,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_001-M-20230626-COMP",NA,NA,NA,NA,18.7,0.303,4.49666666666667,3.86,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_001-O-20160727-COMP",NA,NA,NA,NA,21,0.181333333333333,4.67,3.80666666666667,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_001-O-20170619-COMP",-0.366666666666667,-28.1,0.606666666666667,19.1,20.6666666666667,NA,4.33333333333333,3.30333333333333,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_001-O-20180717-COMP",NA,NA,NA,NA,23.1,0.315666666666667,4.46,3.47666666666667,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_001-O-20210707-COMP",NA,NA,NA,NA,20.7,0.501,4.58,4.11,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_001-O-20220615-COMP",-0.8,-28.4,1.54,32.23,20.9,0.743,4.53,3.91,35.930248,-84.270109,244.7,"peakGreenness","deciduousForest"
"ORNL_002-M-20170619-COMP",4.3,-27.05,0.06,0.965,20,NA,4.8975,3.87,35.982199,-84.212753,308.2,"peakGreenness","deciduousForest"
"ORNL_002-M-20190610-COMP",NA,NA,NA,NA,20.7,0.242333333333333,5.38,4.41666666666667,35.982199,-84.212753,308.2,"peakGreenness","deciduousForest"
"ORNL_002-M-20200603-COMP",NA,NA,NA,NA,18.75,0.186,4.665,4.025,35.982199,-84.212753,308.2,"peakGreenness","deciduousForest"
"ORNL_002-M-20210708-COMP",NA,NA,NA,NA,20,0.109666666666667,4.86,4.11333333333333,35.982199,-84.212753,308.2,"peakGreenness","deciduousForest"
"ORNL_002-M-20220615-COMP",2.53333333333333,-27.7333333333333,0.09,1.65333333333333,21.0666666666667,0.162666666666667,5.30666666666667,4.59,35.982199,-84.212753,308.2,"peakGreenness","deciduousForest"
"ORNL_002-M-20230626-COMP",NA,NA,NA,NA,18.6666666666667,0.269,4.79,4.11,35.982199,-84.212753,308.2,"peakGreenness","deciduousForest"
"ORNL_002-O-20160727-COMP",NA,NA,NA,NA,21,0.197666666666667,4.16333333333333,3.43666666666667,35.982199,-84.212753,308.2,"peakGreenness","deciduousForest"
"ORNL_002-O-20170619-COMP",0.366666666666667,-28.0333333333333,0.326666666666667,6.69666666666667,20,0.276,4.84333333333333,3.82333333333333,35.982199,-84.212753,308.2,"peakGreenness","deciduousForest"
"ORNL_002-O-20180717-COMP",NA,NA,NA,NA,22.6666666666667,0.336666666666667,5.31333333333333,4.27333333333333,35.982199,-84.212753,308.2,"peakGreenness","deciduousForest"
"ORNL_002-O-20200603-COMP",NA,NA,NA,NA,18.5,1.252,4.01,3.41,35.982199,-84.212753,308.2,"peakGreenness","deciduousForest"
"ORNL_003-M-20170619-COMP",4.63333333333333,-26.4333333333333,0.1,1.29,21.3333333333333,0.212333333333333,5,3.99666666666667,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_003-M-20190610-COMP",NA,NA,NA,NA,23.5,0.318666666666667,5.16666666666667,4.11333333333333,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_003-M-20200603-COMP",NA,NA,NA,NA,18.45,0.27,5.055,4.23,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_003-M-20210708-COMP",NA,NA,NA,NA,19.9,0.181,4.82,4.005,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_003-M-20220616-COMP",3.73333333333333,-27.0333333333333,0.09,1.30333333333333,20.8,0.164,5.37666666666667,4.54,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_003-M-20230626-COMP",NA,NA,NA,NA,18.7,0.261666666666667,5.51333333333333,4.77,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_003-O-20160727-COMP",NA,NA,NA,NA,20.3333333333333,0.180666666666667,4.98,4.04666666666667,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_003-O-20170619-COMP",1.23333333333333,-27.4,0.303333333333333,4.46333333333333,21.3333333333333,0.251333333333333,5.09333333333333,4.33,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_003-O-20180717-COMP",NA,NA,NA,NA,22.9,0.255,5.18666666666667,4.23333333333333,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_003-O-20200603-COMP",NA,NA,NA,NA,18.4,2.073,4.46,3.69,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_003-O-20210708-COMP",NA,NA,NA,NA,19.8,0.96,4.94,4.42,35.965875,-84.230646,260.1,"peakGreenness","deciduousForest"
"ORNL_004-M-20190614-COMP",NA,NA,NA,NA,17.8666666666667,0.183333333333333,4.70333333333333,3.82,35.907944,-84.275214,293.1,"peakGreenness","deciduousForest"
"ORNL_004-M-20200601-COMP",NA,NA,NA,NA,17.6,0.23,4.87,4.21,35.907944,-84.275214,293.1,"peakGreenness","deciduousForest"
"ORNL_004-M-20210707-COMP",NA,NA,NA,NA,19.9,0.151666666666667,4.54666666666667,3.88,35.907944,-84.275214,293.1,"peakGreenness","deciduousForest"
"ORNL_004-M-20220614-COMP",4.3,-28.1,0.11,2.34,20.2,0.173,5.15,4.36,35.907944,-84.275214,293.1,"peakGreenness","deciduousForest"
"ORNL_004-O-20180717-COMP",NA,NA,NA,NA,23.6,0.513333333333333,4.37,3.47333333333333,35.907944,-84.275214,293.1,"peakGreenness","deciduousForest"
"ORNL_004-O-20200601-COMP",NA,NA,NA,NA,17.65,1.1575,4.065,3.25,35.907944,-84.275214,293.1,"peakGreenness","deciduousForest"
"ORNL_004-O-20230628-COMP",NA,NA,NA,NA,18.95,1.5345,4.27,3.75,35.907944,-84.275214,293.1,"peakGreenness","deciduousForest"
"ORNL_006-M-20190610-COMP",NA,NA,NA,NA,20.4,0.221,5.24666666666667,4.32333333333333,35.938227,-84.32368,280.7,"peakGreenness","deciduousForest"
"ORNL_006-M-20200603-COMP",NA,NA,NA,NA,18.9333333333333,0.230333333333333,5.50666666666667,4.78,35.938227,-84.32368,280.7,"peakGreenness","deciduousForest"
"ORNL_006-M-20210708-COMP",NA,NA,NA,NA,19.8,0.188333333333333,5.14666666666667,4.42333333333333,35.938227,-84.32368,280.7,"peakGreenness","deciduousForest"
"ORNL_006-M-20220616-COMP",3.43333333333333,-27.4333333333333,0.136666666666667,1.91333333333333,21.2,0.212333333333333,5.9,5.21333333333333,35.938227,-84.32368,280.7,"peakGreenness","deciduousForest"
"ORNL_006-M-20230628-COMP",NA,NA,NA,NA,18.6,0.235333333333333,5.73333333333333,5.12666666666667,35.938227,-84.32368,280.7,"peakGreenness","deciduousForest"
"ORNL_006-O-20180718-COMP",NA,NA,NA,NA,21.6333333333333,0.235333333333333,5.95,4.84333333333333,35.938227,-84.32368,280.7,"peakGreenness","deciduousForest"
"ORNL_021-M-20170619-COMP",4.73333333333333,-24.5,0.08,0.74,22.3333333333333,0.153,5.28,4.27333333333333,35.955641,-84.221347,277.6,"peakGreenness","pastureHay"
"ORNL_021-O-20160727-COMP",NA,NA,NA,NA,22.6666666666667,0.127333333333333,5.82666666666667,4.96333333333333,35.955641,-84.221347,277.6,"peakGreenness","pastureHay"
"ORNL_021-O-20170619-COMP",0.633333333333333,-27.9,0.43,5.02333333333333,22.3333333333333,0.219,6.17666666666667,5.4,35.955641,-84.221347,277.6,"peakGreenness","pastureHay"
"ORNL_027-M-20170621-COMP",4.36666666666667,-25.5,0.09,1.03666666666667,16,0.192333333333333,5.36,4.08333333333333,35.916313,-84.263286,246.2,"peakGreenness","evergreenForest"
"ORNL_027-M-20190614-COMP",NA,NA,NA,NA,17.6333333333333,0.264666666666667,5.87333333333333,5.24666666666667,35.916313,-84.263286,246.2,"peakGreenness","evergreenForest"
"ORNL_027-M-20200601-COMP",NA,NA,NA,NA,18.2666666666667,0.242333333333333,5.30666666666667,4.57333333333333,35.916313,-84.263286,246.2,"peakGreenness","evergreenForest"
"ORNL_027-M-20210707-COMP",NA,NA,NA,NA,20.5666666666667,0.145,5.31666666666667,4.71,35.916313,-84.263286,246.2,"peakGreenness","evergreenForest"
"ORNL_027-M-20220614-COMP",3.6,-26.4666666666667,0.1,1.23666666666667,21.5333333333333,0.174666666666667,5.24333333333333,4.53333333333333,35.916313,-84.263286,246.2,"peakGreenness","evergreenForest"
"ORNL_027-M-20230628-COMP",NA,NA,NA,NA,19.4666666666667,0.244666666666667,5.4,4.74666666666667,35.916313,-84.263286,246.2,"peakGreenness","evergreenForest"
"ORNL_027-O-20160727-COMP",NA,NA,NA,NA,23.8333333333333,0.189,5.93,5.18,35.916313,-84.263286,246.2,"peakGreenness","evergreenForest"
"ORNL_027-O-20170621-COMP",0.35,-27.475,0.275,4.265,17,0.2015,5.9575,5.0375,35.916313,-84.263286,246.2,"peakGreenness","evergreenForest"
"ORNL_027-O-20180717-COMP",NA,NA,NA,NA,24,0.301666666666667,6.05333333333333,5.18666666666667,35.916313,-84.263286,246.2,"peakGreenness","evergreenForest"
"ORNL_029-M-20170621-COMP",4.5,-25.9666666666667,0.143333333333333,1.94,18.3333333333333,0.297,6.99333333333333,5.69333333333333,35.957646,-84.261838,272.5,"peakGreenness","evergreenForest"
"ORNL_029-O-20160727-COMP",NA,NA,NA,NA,19.6666666666667,0.316,6.07666666666667,5.7,35.957646,-84.261838,272.5,"peakGreenness","evergreenForest"
"ORNL_029-O-20170621-COMP",0.933333333333333,-27.8666666666667,0.326666666666667,5.54333333333333,18.3333333333333,0.391666666666667,6.61666666666667,6.26,35.957646,-84.261838,272.5,"peakGreenness","evergreenForest"
"ORNL_043-M-20170621-COMP",7.15,-27.4,0.05,0.98,18.75,0.16325,4.7575,4.0025,35.963926,-84.287233,322.2,"peakGreenness","deciduousForest"
"ORNL_043-M-20190612-COMP",NA,NA,NA,NA,18.6,0.239,4.86333333333333,4.04666666666667,35.963926,-84.287233,322.2,"peakGreenness","deciduousForest"
"ORNL_043-M-20200602-COMP",NA,NA,NA,NA,18.5333333333333,0.207,4.78333333333333,4.09333333333333,35.963926,-84.287233,322.2,"peakGreenness","deciduousForest"
"ORNL_043-M-20210706-COMP",NA,NA,NA,NA,20.1666666666667,0.196333333333333,4.63,3.99333333333333,35.963926,-84.287233,322.2,"peakGreenness","deciduousForest"
"ORNL_043-M-20220613-COMP",4.36666666666667,-27.9,0.07,1.50666666666667,19.5,0.164666666666667,4.83666666666667,4.20666666666667,35.963926,-84.287233,322.2,"peakGreenness","deciduousForest"
"ORNL_043-M-20230627-COMP",NA,NA,NA,NA,19.5,0.236,4.85,4.28,35.963926,-84.287233,322.2,"peakGreenness","deciduousForest"
"ORNL_043-O-20160727-COMP",NA,NA,NA,NA,20.6666666666667,0.218333333333333,4.15,3.47333333333333,35.963926,-84.287233,322.2,"peakGreenness","deciduousForest"
"ORNL_043-O-20170621-COMP",2.03333333333333,-28.4333333333333,0.403333333333333,10.3066666666667,18.6666666666667,0.245,4.22,3.32,35.963926,-84.287233,322.2,"peakGreenness","deciduousForest"
"ORNL_043-O-20180718-COMP",NA,NA,NA,NA,22,0.299666666666667,4.6,3.54,35.963926,-84.287233,322.2,"peakGreenness","deciduousForest"
"ORNL_043-O-20220613-COMP",-1.3,-28.7,1.71,37.83,19.2,1.082,4.62,3.99,35.963926,-84.287233,322.2,"peakGreenness","deciduousForest"
"ORNL_046-M-20170621-COMP",4.76666666666667,-27.2666666666667,0.0866666666666667,1.65333333333333,19.3333333333333,0.200666666666667,4.92,3.88333333333333,35.964418,-84.285882,338.5,"peakGreenness","deciduousForest"
"ORNL_046-M-20190612-COMP",NA,NA,NA,NA,18.8333333333333,0.248333333333333,5.43333333333333,4.64,35.964418,-84.285882,338.5,"peakGreenness","deciduousForest"
"ORNL_046-M-20200602-COMP",NA,NA,NA,NA,18.0333333333333,0.207,5.03,4.35333333333333,35.964418,-84.285882,338.5,"peakGreenness","deciduousForest"
"ORNL_046-M-20210706-COMP",NA,NA,NA,NA,19.9666666666667,0.204666666666667,4.85333333333333,4.21333333333333,35.964418,-84.285882,338.5,"peakGreenness","deciduousForest"
"ORNL_046-M-20220613-COMP",3.65,-27.65,0.1,1.8525,19.8,0.173,5.215,4.3175,35.964418,-84.285882,338.5,"peakGreenness","deciduousForest"
"ORNL_046-M-20230627-COMP",NA,NA,NA,NA,18.7666666666667,0.278,5.01333333333333,4.33333333333333,35.964418,-84.285882,338.5,"peakGreenness","deciduousForest"
"ORNL_046-O-20160727-COMP",NA,NA,NA,NA,21.3333333333333,0.212666666666667,4.75666666666667,4.09333333333333,35.964418,-84.285882,338.5,"peakGreenness","deciduousForest"
"ORNL_046-O-20170621-COMP",1.2,-27.9333333333333,0.456666666666667,9.2,19.3333333333333,0.383333333333333,4.71666666666667,3.77666666666667,35.964418,-84.285882,338.5,"peakGreenness","deciduousForest"
"ORNL_046-O-20180718-COMP",NA,NA,NA,NA,22.1333333333333,0.241333333333333,5.36,4.34666666666667,35.964418,-84.285882,338.5,"peakGreenness","deciduousForest"
"ORNL_049-M-20170621-COMP",4.63333333333333,-26.6,0.0933333333333333,1.29333333333333,20,0.173,4.97,4.05333333333333,35.964792,-84.278894,315.6,"peakGreenness","deciduousForest"
"ORNL_049-M-20190612-COMP",NA,NA,NA,NA,18.4666666666667,0.28,5.12333333333333,4.16333333333333,35.964792,-84.278894,315.6,"peakGreenness","deciduousForest"
"ORNL_049-M-20200602-COMP",NA,NA,NA,NA,17,0.209,5.15,4.42,35.964792,-84.278894,315.6,"peakGreenness","deciduousForest"
"ORNL_049-M-20210706-COMP",NA,NA,NA,NA,19.0666666666667,0.241333333333333,4.94666666666667,4.28,35.964792,-84.278894,315.6,"peakGreenness","deciduousForest"
"ORNL_049-M-20220615-COMP",4.1,-26.9,0.0966666666666667,1.42666666666667,19.9,0.171666666666667,5.15,4.48,35.964792,-84.278894,315.6,"peakGreenness","deciduousForest"
"ORNL_049-M-20230627-COMP",NA,NA,NA,NA,18.4666666666667,0.273666666666667,4.94333333333333,4.28,35.964792,-84.278894,315.6,"peakGreenness","deciduousForest"
"ORNL_049-O-20160727-COMP",NA,NA,NA,NA,21.6666666666667,0.215666666666667,6.06,5.30666666666667,35.964792,-84.278894,315.6,"peakGreenness","deciduousForest"
"ORNL_049-O-20170621-COMP",0.566666666666667,-27.6666666666667,0.393333333333333,7.32333333333333,20,0.313333333333333,5.07666666666667,4.24666666666667,35.964792,-84.278894,315.6,"peakGreenness","deciduousForest"
"ORNL_049-O-20180718-COMP",NA,NA,NA,NA,21.9666666666667,0.531,5.45666666666667,4.68333333333333,35.964792,-84.278894,315.6,"peakGreenness","deciduousForest"
"ORNL_049-O-20220615-COMP",-2,-29.8,0.89,15.7,19.5,0.817,6.71,6.33,35.964792,-84.278894,315.6,"peakGreenness","deciduousForest"
"ORNL_053-M-20170621-COMP",5.86666666666667,-26.6333333333333,0.08,1.26666666666667,18,0.198,4.72,4.11,35.965252,-84.286859,316,"peakGreenness","deciduousForest"
"ORNL_053-M-20190612-COMP",NA,NA,NA,NA,19.0666666666667,0.214666666666667,5.22,4.35,35.965252,-84.286859,316,"peakGreenness","deciduousForest"
"ORNL_053-M-20200602-COMP",NA,NA,NA,NA,18.1333333333333,0.232,5.19333333333333,4.44,35.965252,-84.286859,316,"peakGreenness","deciduousForest"
"ORNL_053-M-20210706-COMP",NA,NA,NA,NA,19.7,0.189333333333333,4.87666666666667,4.19333333333333,35.965252,-84.286859,316,"peakGreenness","deciduousForest"
"ORNL_053-M-20220613-COMP",4.4,-27.4666666666667,0.08,1.72666666666667,19.6333333333333,0.174,5.12,4.37666666666667,35.965252,-84.286859,316,"peakGreenness","deciduousForest"
"ORNL_053-M-20230627-COMP",NA,NA,NA,NA,18.8333333333333,0.264333333333333,4.99333333333333,4.33666666666667,35.965252,-84.286859,316,"peakGreenness","deciduousForest"
"ORNL_053-O-20160727-COMP",NA,NA,NA,NA,20.6666666666667,0.160666666666667,5.01,4.21666666666667,35.965252,-84.286859,316,"peakGreenness","deciduousForest"
"ORNL_053-O-20170621-COMP",1.425,-28,0.33,5.9025,18,0.303,4.9325,4.19,35.965252,-84.286859,316,"peakGreenness","deciduousForest"
"ORNL_053-O-20180718-COMP",NA,NA,NA,NA,22.1,0.332333333333333,5.35666666666667,4.45,35.965252,-84.286859,316,"peakGreenness","deciduousForest"
"OSBS_001-M-20140917-COMP",NA,NA,NA,NA,24.3333333333333,NA,NA,NA,29.702914,-82.008881,31,"other","woodyWetlands"
"OSBS_001-M-20180709-COMP",NA,NA,NA,NA,24.3333333333333,0.0743333333333333,4.47,3.12666666666667,29.702914,-82.008881,31,"peakGreenness","woodyWetlands"
"OSBS_001-M-20210706-COMP",1.425,-27.925,0.0475,1.3225,24,0.1045,4.15,3.775,29.702914,-82.008881,31,"peakGreenness","woodyWetlands"
"OSBS_001-M-20230711-COMP",NA,NA,NA,NA,24,0.092,4.58,3.58,29.702914,-82.008881,31,"peakGreenness","woodyWetlands"
"OSBS_001-O-20160824-COMP",NA,NA,NA,NA,24,0.437333333333333,3.90666666666667,2.83,29.702914,-82.008881,31,"peakGreenness","woodyWetlands"
"OSBS_001-O-20170712-COMP",NA,NA,NA,NA,24,0.583666666666667,3.66666666666667,2.72,29.702914,-82.008881,31,"peakGreenness","woodyWetlands"
"OSBS_001-O-20190702-COMP",NA,NA,NA,NA,24,0.665666666666667,4.23,3.27666666666667,29.702914,-82.008881,31,"peakGreenness","woodyWetlands"
"OSBS_001-O-20200706-COMP",NA,NA,NA,NA,24.65,2.434,3.71,2.975,29.702914,-82.008881,31,"peakGreenness","woodyWetlands"
"OSBS_001-O-20210706-COMP",0.95,-27.9,0.355,9.98,23.8,0.917,3.78,2.93,29.702914,-82.008881,31,"peakGreenness","woodyWetlands"
"OSBS_001-O-20220713-COMP",NA,NA,NA,NA,24.7333333333333,1.03666666666667,3.81666666666667,3.14,29.702914,-82.008881,31,"peakGreenness","woodyWetlands"
"OSBS_001-O-20230711-COMP",NA,NA,NA,NA,24.05,1.168,3.61,2.93,29.702914,-82.008881,31,"peakGreenness","woodyWetlands"
"OSBS_002-M-20130726-COMP",NA,NA,NA,NA,NA,NA,NA,NA,29.703861,-81.956817,31.5,"peakGreenness","evergreenForest"
"OSBS_002-M-20131112-COMP",NA,NA,NA,NA,NA,NA,NA,NA,29.703861,-81.956817,31.5,"wetDryTransition","evergreenForest"
"OSBS_002-M-20140314-COMP",NA,NA,NA,NA,15,0.0393333333333333,5.60666666666667,4.38,29.703861,-81.956817,31.5,"dryWetTransition","evergreenForest"
"OSBS_002-M-20160825-COMP",NA,NA,NA,NA,27.6666666666667,0.033,5.73,4.58,29.703861,-81.956817,31.5,"peakGreenness","evergreenForest"
"OSBS_002-M-20170711-COMP",NA,NA,NA,NA,26.6666666666667,0.068,5.55,4.51333333333333,29.703861,-81.956817,31.5,"peakGreenness","evergreenForest"
"OSBS_002-M-20180709-COMP",NA,NA,NA,NA,27.6666666666667,0.0663333333333333,5.40333333333333,4.24666666666667,29.703861,-81.956817,31.5,"peakGreenness","evergreenForest"
"OSBS_002-M-20190701-COMP",NA,NA,NA,NA,28.2666666666667,0.052,5.57666666666667,4.44666666666667,29.703861,-81.956817,31.5,"peakGreenness","evergreenForest"
